"doi","exemplar","type","key","value"
"H8KXVBHP","1","length","total_length","43370"
"H8KXVBHP","1","string_cronbach","locations_cronbach.start","16969"
"H8KXVBHP","2","string_cronbach","locations_cronbach.start","19969"
"H8KXVBHP","3","string_cronbach","locations_cronbach.start","21169"
"H8KXVBHP","4","string_cronbach","locations_cronbach.start","29767"
"H8KXVBHP","5","string_cronbach","locations_cronbach.start","29895"
"H8KXVBHP","1","string_cronbach","locations_cronbach.end","16980"
"H8KXVBHP","2","string_cronbach","locations_cronbach.end","19980"
"H8KXVBHP","3","string_cronbach","locations_cronbach.end","21180"
"H8KXVBHP","4","string_cronbach","locations_cronbach.end","29778"
"H8KXVBHP","5","string_cronbach","locations_cronbach.end","29906"
"H8KXVBHP","1","string_cronbach","post_cronbach","αs ≥ .92) was established using a set within the ne"
"H8KXVBHP","2","string_cronbach","post_cronbach","α = .92) was specificity induction operated as expe"
"H8KXVBHP","3","string_cronbach","post_cronbach","α = .98) was estab- the specificity induction (M = "
"H8KXVBHP","4","string_cronbach","post_cronbach","α = .95) and for the imagination task, we looked at"
"H8KXVBHP","5","string_cronbach","post_cronbach","αs ≥ .92). Interrater reli- ability was not calcula"
