"doi","exemplar","type","key","value"
"5Z6F3B93","1","length","total_length","81315"
"5Z6F3B93","1","string_cronbach","locations_cronbach.start","17477"
"5Z6F3B93","2","string_cronbach","locations_cronbach.start","18792"
"5Z6F3B93","3","string_cronbach","locations_cronbach.start","24535"
"5Z6F3B93","4","string_cronbach","locations_cronbach.start","26760"
"5Z6F3B93","1","string_cronbach","locations_cronbach.end","17492"
"5Z6F3B93","2","string_cronbach","locations_cronbach.end","18807"
"5Z6F3B93","3","string_cronbach","locations_cronbach.end","24550"
"5Z6F3B93","4","string_cronbach","locations_cronbach.end","26775"
"5Z6F3B93","1","string_cronbach","post_cronbach","a was 0.91 both in a nonclinical sample (N = 372) a"
"5Z6F3B93","2","string_cronbach","post_cronbach","a of 0.91 in general 3 F.J. Ruiz et al. Journal of "
"5Z6F3B93","3","string_cronbach","post_cronbach","a of 0.95. The mean score (SD = 10.86), whereas the"
"5Z6F3B93","4","string_cronbach","post_cronbach","a of At the end of baseline collection, participant"
