"doi","exemplar","type","key","value"
"TX2NTDNK","1","length","total_length","43552"
"TX2NTDNK","1","string_cronbach","locations_cronbach.start","13517"
"TX2NTDNK","2","string_cronbach","locations_cronbach.start","15936"
"TX2NTDNK","3","string_cronbach","locations_cronbach.start","16644"
"TX2NTDNK","1","string_cronbach","locations_cronbach.end","13532"
"TX2NTDNK","2","string_cronbach","locations_cronbach.end","15951"
"TX2NTDNK","3","string_cronbach","locations_cronbach.end","16659"
"TX2NTDNK","1","string_cronbach","post_cronbach","a was 0.85. The five items were: associations, we w"
"TX2NTDNK","2","string_cronbach","post_cronbach","a psychiatrist. was 0.81. The instrument was dichot"
"TX2NTDNK","3","string_cronbach","post_cronbach","a was 0.85. The together with the level of signific"
