"doi","exemplar","type","key","value"
"EZ4FTD6D","1","length","total_length","52351"
"EZ4FTD6D","1","string_cronbach","locations_cronbach.start","4902"
"EZ4FTD6D","2","string_cronbach","locations_cronbach.start","6259"
"EZ4FTD6D","3","string_cronbach","locations_cronbach.start","49249"
"EZ4FTD6D","4","string_cronbach","locations_cronbach.start","49477"
"EZ4FTD6D","5","string_cronbach","locations_cronbach.start","49864"
"EZ4FTD6D","6","string_cronbach","locations_cronbach.start","51896"
"EZ4FTD6D","1","string_cronbach","locations_cronbach.end","4917"
"EZ4FTD6D","2","string_cronbach","locations_cronbach.end","6268"
"EZ4FTD6D","3","string_cronbach","locations_cronbach.end","49260"
"EZ4FTD6D","4","string_cronbach","locations_cronbach.end","49492"
"EZ4FTD6D","5","string_cronbach","locations_cronbach.end","49875"
"EZ4FTD6D","6","string_cronbach","locations_cronbach.end","51907"
"EZ4FTD6D","1","string_cronbach","post_cronbach","a (Cronbach, 1951). Alpha’s popularity may be attri"
"EZ4FTD6D","2","string_cronbach","post_cronbach","and Shavelson (2004, p. 403) concluded that ‘I no l"
"EZ4FTD6D","3","string_cronbach","post_cronbach","α in the evaluation of the quality of a measure. Eu"
"EZ4FTD6D","4","string_cronbach","post_cronbach","a. Psychometrika, 74, 107–120. doi:10.1007/S11336-0"
"EZ4FTD6D","5","string_cronbach","post_cronbach","α, and generalized θ for composite reliability of c"
"EZ4FTD6D","6","string_cronbach","post_cronbach","α, Revelle’s β, and Mcdonald’s ωh: Their relations "
