"doi","exemplar","type","key","value"
"U9NWE8XE","1","length","total_length","46745"
"U9NWE8XE","1","string_cronbach","locations_cronbach.start","9022"
"U9NWE8XE","2","string_cronbach","locations_cronbach.start","18507"
"U9NWE8XE","3","string_cronbach","locations_cronbach.start","18642"
"U9NWE8XE","1","string_cronbach","locations_cronbach.end","9035"
"U9NWE8XE","2","string_cronbach","locations_cronbach.end","18522"
"U9NWE8XE","3","string_cronbach","locations_cronbach.end","18657"
"U9NWE8XE","1","string_cronbach","post_cronbach","as for both values success most frequent primary pa"
"U9NWE8XE","2","string_cronbach","post_cronbach","a. Item-total correlations above r = 2010). The eig"
"U9NWE8XE","3","string_cronbach","post_cronbach","a above .70 were considered acceptable always true)"
