"doi","exemplar","type","key","value"
"HGQI4JJZ","1","length","total_length","93692"
"HGQI4JJZ","1","string_cronbach","locations_cronbach.start","36475"
"HGQI4JJZ","2","string_cronbach","locations_cronbach.start","53178"
"HGQI4JJZ","3","string_cronbach","locations_cronbach.start","78503"
"HGQI4JJZ","4","string_cronbach","locations_cronbach.start","78552"
"HGQI4JJZ","5","string_cronbach","locations_cronbach.start","78647"
"HGQI4JJZ","1","string_cronbach","locations_cronbach.end","36490"
"HGQI4JJZ","2","string_cronbach","locations_cronbach.end","53193"
"HGQI4JJZ","3","string_cronbach","locations_cronbach.end","78518"
"HGQI4JJZ","4","string_cronbach","locations_cronbach.end","78567"
"HGQI4JJZ","5","string_cronbach","locations_cronbach.end","78662"
"HGQI4JJZ","1","string_cronbach","post_cronbach","a ranging poor internal consistency and construct v"
"HGQI4JJZ","2","string_cronbach","post_cronbach","as range from 0.82 to 0.88). scales are not sensiti"
"HGQI4JJZ","3","string_cronbach","post_cronbach","a(s) calculated per dimension AND Cronbach's alpha("
"HGQI4JJZ","4","string_cronbach","post_cronbach","a(s) between 0.70 and 0.95;? No factor analysis OR "
"HGQI4JJZ","5","string_cronbach","post_cronbach","a(s) < 0.70 or > 0.95, despite adequate design and "
