"doi","exemplar","type","key","value"
"4X3CVT9W","1","length","total_length","60692"
"4X3CVT9W","1","string_cronbach","locations_cronbach.start","16173"
"4X3CVT9W","2","string_cronbach","locations_cronbach.start","16639"
"4X3CVT9W","3","string_cronbach","locations_cronbach.start","16860"
"4X3CVT9W","4","string_cronbach","locations_cronbach.start","21635"
"4X3CVT9W","1","string_cronbach","locations_cronbach.end","16188"
"4X3CVT9W","2","string_cronbach","locations_cronbach.end","16654"
"4X3CVT9W","3","string_cronbach","locations_cronbach.end","16875"
"4X3CVT9W","4","string_cronbach","locations_cronbach.end","21650"
"4X3CVT9W","1","string_cronbach","post_cronbach","a of the SDQ used in the present study. These subsc"
"4X3CVT9W","2","string_cronbach","post_cronbach","a for the subscale (Sriram and Greenwald 2009). The"
"4X3CVT9W","3","string_cronbach","post_cronbach","a for the subscale Victim Banaji 1995), is a comput"
"4X3CVT9W","4","string_cronbach","post_cronbach","a was 0.89 at age 11 and 0.88 at age 12. ing proble"
