"doi","exemplar","type","key","value"
"9XAGGFKA","1","length","total_length","58431"
"9XAGGFKA","1","string_cronbach","locations_cronbach.start","20136"
"9XAGGFKA","2","string_cronbach","locations_cronbach.start","20871"
"9XAGGFKA","3","string_cronbach","locations_cronbach.start","21282"
"9XAGGFKA","4","string_cronbach","locations_cronbach.start","21940"
"9XAGGFKA","1","string_cronbach","locations_cronbach.end","20151"
"9XAGGFKA","2","string_cronbach","locations_cronbach.end","20886"
"9XAGGFKA","3","string_cronbach","locations_cronbach.end","21297"
"9XAGGFKA","4","string_cronbach","locations_cronbach.end","21955"
"9XAGGFKA","1","string_cronbach","post_cronbach","a for ability tests as the response options are 236"
"9XAGGFKA","2","string_cronbach","post_cronbach","a for this scale in in the original study was α = ."
"9XAGGFKA","3","string_cronbach","post_cronbach","a for this scale in the original study was α =.90. "
"9XAGGFKA","4","string_cronbach","post_cronbach","a for this scale in the original study was α = 0.92"
