"doi","exemplar","type","key","value"
"WAVEAFKD","1","length","total_length","72215"
"WAVEAFKD","1","string_cronbach","locations_cronbach.start","20308"
"WAVEAFKD","2","string_cronbach","locations_cronbach.start","20539"
"WAVEAFKD","3","string_cronbach","locations_cronbach.start","20902"
"WAVEAFKD","4","string_cronbach","locations_cronbach.start","24185"
"WAVEAFKD","1","string_cronbach","locations_cronbach.end","20319"
"WAVEAFKD","2","string_cronbach","locations_cronbach.end","20550"
"WAVEAFKD","3","string_cronbach","locations_cronbach.end","20913"
"WAVEAFKD","4","string_cronbach","locations_cronbach.end","24200"
"WAVEAFKD","1","string_cronbach","post_cronbach","α=.93; Neff, 2003). The internal BHardly Ever,^ BSo"
"WAVEAFKD","2","string_cronbach","post_cronbach","α=.92. The Portuguese version of SCS has haviors (i"
"WAVEAFKD","3","string_cronbach","post_cronbach","α=.89 for the total score (Castilho & Pinto- people"
"WAVEAFKD","4","string_cronbach","post_cronbach","a ranges from BFacebook makes me feel^ and BStudyin"
