"doi","exemplar","type","key","value"
"R457U5M5","1","length","total_length","35019"
"R457U5M5","1","string_cronbach","locations_cronbach.start","13652"
"R457U5M5","2","string_cronbach","locations_cronbach.start","14513"
"R457U5M5","3","string_cronbach","locations_cronbach.start","14633"
"R457U5M5","4","string_cronbach","locations_cronbach.start","14751"
"R457U5M5","5","string_cronbach","locations_cronbach.start","14872"
"R457U5M5","6","string_cronbach","locations_cronbach.start","14984"
"R457U5M5","7","string_cronbach","locations_cronbach.start","15134"
"R457U5M5","8","string_cronbach","locations_cronbach.start","15183"
"R457U5M5","9","string_cronbach","locations_cronbach.start","15252"
"R457U5M5","1","string_cronbach","locations_cronbach.end","13667"
"R457U5M5","2","string_cronbach","locations_cronbach.end","14528"
"R457U5M5","3","string_cronbach","locations_cronbach.end","14646"
"R457U5M5","4","string_cronbach","locations_cronbach.end","14764"
"R457U5M5","5","string_cronbach","locations_cronbach.end","14887"
"R457U5M5","6","string_cronbach","locations_cronbach.end","14997"
"R457U5M5","7","string_cronbach","locations_cronbach.end","15147"
"R457U5M5","8","string_cronbach","locations_cronbach.end","15196"
"R457U5M5","9","string_cronbach","locations_cronbach.end","15265"
"R457U5M5","1","string_cronbach","post_cronbach","a values. Recent Exposure to Physical Violence Scal"
"R457U5M5","2","string_cronbach","post_cronbach","a value. The variables recording recent exposure fr"
"R457U5M5","3","string_cronbach","post_cronbach","a value. The variables recording recent exposure of"
"R457U5M5","4","string_cronbach","post_cronbach","a value of .80. Variables that recorded recent expo"
"R457U5M5","5","string_cronbach","post_cronbach","a value. Variables recording recent victim- ization"
"R457U5M5","6","string_cronbach","post_cronbach","a value. The three variables used to record past ex"
"R457U5M5","7","string_cronbach","post_cronbach","a of .80), an act of victimization (Cronbach alpha "
"R457U5M5","8","string_cronbach","post_cronbach","a of .71), or the result of a shooting or knife att"
"R457U5M5","9","string_cronbach","post_cronbach","a of .66). Past Exposure to Physical Violence Scale"
