"doi","exemplar","type","key","value"
"6XFUBHUR","1","length","total_length","58473"
"6XFUBHUR","1","string_cronbach","locations_cronbach.start","17300"
"6XFUBHUR","2","string_cronbach","locations_cronbach.start","17393"
"6XFUBHUR","3","string_cronbach","locations_cronbach.start","17526"
"6XFUBHUR","4","string_cronbach","locations_cronbach.start","17582"
"6XFUBHUR","5","string_cronbach","locations_cronbach.start","17613"
"6XFUBHUR","1","string_cronbach","locations_cronbach.end","17311"
"6XFUBHUR","2","string_cronbach","locations_cronbach.end","17404"
"6XFUBHUR","3","string_cronbach","locations_cronbach.end","17537"
"6XFUBHUR","4","string_cronbach","locations_cronbach.end","17593"
"6XFUBHUR","5","string_cronbach","locations_cronbach.end","17624"
"6XFUBHUR","1","string_cronbach","post_cronbach","a = .77) to excellent internal consistencies (fearl"
"6XFUBHUR","2","string_cronbach","post_cronbach","a = .89; Wachtel et al., 2015) in previous research"
"6XFUBHUR","3","string_cronbach","post_cronbach","a = .79; fearlessness about death and dying: Cronba"
"6XFUBHUR","4","string_cronbach","post_cronbach","a = .89; sum score: Cronbach’s a = .81). The GCSQ s"
"6XFUBHUR","5","string_cronbach","post_cronbach","a = .81). The GCSQ sum was used to operationalize C"
