"doi","exemplar","type","key","value"
"IRNTUQ8S","1","length","total_length","68074"
"IRNTUQ8S","1","string_cronbach","locations_cronbach.start","6613"
"IRNTUQ8S","2","string_cronbach","locations_cronbach.start","11585"
"IRNTUQ8S","3","string_cronbach","locations_cronbach.start","12148"
"IRNTUQ8S","4","string_cronbach","locations_cronbach.start","12590"
"IRNTUQ8S","5","string_cronbach","locations_cronbach.start","26296"
"IRNTUQ8S","6","string_cronbach","locations_cronbach.start","26669"
"IRNTUQ8S","7","string_cronbach","locations_cronbach.start","43854"
"IRNTUQ8S","8","string_cronbach","locations_cronbach.start","44020"
"IRNTUQ8S","1","string_cronbach","locations_cronbach.end","6624"
"IRNTUQ8S","2","string_cronbach","locations_cronbach.end","11596"
"IRNTUQ8S","3","string_cronbach","locations_cronbach.end","12159"
"IRNTUQ8S","4","string_cronbach","locations_cronbach.end","12601"
"IRNTUQ8S","5","string_cronbach","locations_cronbach.end","26307"
"IRNTUQ8S","6","string_cronbach","locations_cronbach.end","26680"
"IRNTUQ8S","7","string_cronbach","locations_cronbach.end","43869"
"IRNTUQ8S","8","string_cronbach","locations_cronbach.end","44031"
"IRNTUQ8S","1","string_cronbach","post_cronbach","α) of the extracted factors, if 2005). Second, othe"
"IRNTUQ8S","2","string_cronbach","post_cronbach","α for short scales (single factors of the three- of"
"IRNTUQ8S","3","string_cronbach","post_cronbach","α is influenced by test length, factor analysis (EF"
"IRNTUQ8S","4","string_cronbach","post_cronbach","α is not an optimal of the SIS which reported four "
"IRNTUQ8S","5","string_cronbach","post_cronbach","α, can be evalu- scores optimally in a least square"
"IRNTUQ8S","6","string_cronbach","post_cronbach","α. As a measure of construct validity, ρνc(η) porte"
"IRNTUQ8S","7","string_cronbach","post_cronbach","a (scale reliability); NSI = non-salient items (SIS"
"IRNTUQ8S","8","string_cronbach","post_cronbach","α between factor models with an identical item fact"
