"doi","exemplar","type","key","value"
"4E9V36XZ","1","length","total_length","83043"
"4E9V36XZ","1","string_cronbach","locations_cronbach.start","26027"
"4E9V36XZ","2","string_cronbach","locations_cronbach.start","30139"
"4E9V36XZ","3","string_cronbach","locations_cronbach.start","31093"
"4E9V36XZ","4","string_cronbach","locations_cronbach.start","31419"
"4E9V36XZ","5","string_cronbach","locations_cronbach.start","32333"
"4E9V36XZ","1","string_cronbach","locations_cronbach.end","26038"
"4E9V36XZ","2","string_cronbach","locations_cronbach.end","30150"
"4E9V36XZ","3","string_cronbach","locations_cronbach.end","31108"
"4E9V36XZ","4","string_cronbach","locations_cronbach.end","31430"
"4E9V36XZ","5","string_cronbach","locations_cronbach.end","32344"
"4E9V36XZ","1","string_cronbach","post_cronbach","a ¼ .91 in the current study. regarding ‘others’ fr"
"4E9V36XZ","2","string_cronbach","post_cronbach","a ¼ .85 80% criterion), and 9416 participants' EAT-"
"4E9V36XZ","3","string_cronbach","post_cronbach","a reported above. Swinson, 1998). It also correlate"
"4E9V36XZ","4","string_cronbach","post_cronbach","a ¼ .83 in the Banaji, 2003; Nosek, Bar-Anan, Srira"
"4E9V36XZ","5","string_cronbach","post_cronbach","a ¼ .90 in the current 3 21,304 total individuals c"
