"doi","exemplar","type","key","value"
"BHBV9G3F","1","length","total_length","48902"
"BHBV9G3F","1","string_cronbach","locations_cronbach.start","12772"
"BHBV9G3F","2","string_cronbach","locations_cronbach.start","13243"
"BHBV9G3F","3","string_cronbach","locations_cronbach.start","14657"
"BHBV9G3F","4","string_cronbach","locations_cronbach.start","14854"
"BHBV9G3F","5","string_cronbach","locations_cronbach.start","16192"
"BHBV9G3F","6","string_cronbach","locations_cronbach.start","16527"
"BHBV9G3F","1","string_cronbach","locations_cronbach.end","12787"
"BHBV9G3F","2","string_cronbach","locations_cronbach.end","13258"
"BHBV9G3F","3","string_cronbach","locations_cronbach.end","14672"
"BHBV9G3F","4","string_cronbach","locations_cronbach.end","14869"
"BHBV9G3F","5","string_cronbach","locations_cronbach.end","16207"
"BHBV9G3F","6","string_cronbach","locations_cronbach.end","16542"
"BHBV9G3F","1","string_cronbach","post_cronbach","a of.83 (Greco scales are provided by its creator ("
"BHBV9G3F","2","string_cronbach","post_cronbach","a for the Swedish version of AFQ-Y was in a pre- vi"
"BHBV9G3F","3","string_cronbach","post_cronbach","a for this combined sample was.93. 3.3. Internal co"
"BHBV9G3F","4","string_cronbach","post_cronbach","a The Beck Youth Inventories contain ﬁve scales tha"
"BHBV9G3F","5","string_cronbach","post_cronbach","a coefﬁcients has been ﬁrmatory factor analyses goo"
"BHBV9G3F","6","string_cronbach","post_cronbach","as for this sample were; depression account for the"
