"doi","exemplar","type","key","value"
"DWC4RPXA","1","length","total_length","40143"
"DWC4RPXA","1","string_cronbach","locations_cronbach.start","152"
"DWC4RPXA","2","string_cronbach","locations_cronbach.start","490"
"DWC4RPXA","3","string_cronbach","locations_cronbach.start","2770"
"DWC4RPXA","4","string_cronbach","locations_cronbach.start","4790"
"DWC4RPXA","5","string_cronbach","locations_cronbach.start","6545"
"DWC4RPXA","6","string_cronbach","locations_cronbach.start","13459"
"DWC4RPXA","7","string_cronbach","locations_cronbach.start","13800"
"DWC4RPXA","8","string_cronbach","locations_cronbach.start","16462"
"DWC4RPXA","9","string_cronbach","locations_cronbach.start","27313"
"DWC4RPXA","10","string_cronbach","locations_cronbach.start","28960"
"DWC4RPXA","11","string_cronbach","locations_cronbach.start","30074"
"DWC4RPXA","12","string_cronbach","locations_cronbach.start","30166"
"DWC4RPXA","13","string_cronbach","locations_cronbach.start","31639"
"DWC4RPXA","14","string_cronbach","locations_cronbach.start","32756"
"DWC4RPXA","15","string_cronbach","locations_cronbach.start","33226"
"DWC4RPXA","16","string_cronbach","locations_cronbach.start","35155"
"DWC4RPXA","17","string_cronbach","locations_cronbach.start","35810"
"DWC4RPXA","18","string_cronbach","locations_cronbach.start","35991"
"DWC4RPXA","19","string_cronbach","locations_cronbach.start","38877"
"DWC4RPXA","1","string_cronbach","locations_cronbach.end","165"
"DWC4RPXA","2","string_cronbach","locations_cronbach.end","503"
"DWC4RPXA","3","string_cronbach","locations_cronbach.end","2783"
"DWC4RPXA","4","string_cronbach","locations_cronbach.end","4803"
"DWC4RPXA","5","string_cronbach","locations_cronbach.end","6558"
"DWC4RPXA","6","string_cronbach","locations_cronbach.end","13472"
"DWC4RPXA","7","string_cronbach","locations_cronbach.end","13813"
"DWC4RPXA","8","string_cronbach","locations_cronbach.end","16475"
"DWC4RPXA","9","string_cronbach","locations_cronbach.end","27326"
"DWC4RPXA","10","string_cronbach","locations_cronbach.end","28969"
"DWC4RPXA","11","string_cronbach","locations_cronbach.end","30087"
"DWC4RPXA","12","string_cronbach","locations_cronbach.end","30179"
"DWC4RPXA","13","string_cronbach","locations_cronbach.end","31652"
"DWC4RPXA","14","string_cronbach","locations_cronbach.end","32769"
"DWC4RPXA","15","string_cronbach","locations_cronbach.end","33239"
"DWC4RPXA","16","string_cronbach","locations_cronbach.end","35168"
"DWC4RPXA","17","string_cronbach","locations_cronbach.end","35823"
"DWC4RPXA","18","string_cronbach","locations_cronbach.end","36006"
"DWC4RPXA","19","string_cronbach","locations_cronbach.end","38892"
"DWC4RPXA","1","string_cronbach","post_cronbach","a of instrument questionnaire items Moonseong Heo1*"
"DWC4RPXA","2","string_cronbach","post_cronbach","a or coefficient alpha, here denoted by Cα, can be "
"DWC4RPXA","3","string_cronbach","post_cronbach","a, Coefficient alpha, Test-retest correlation, Inte"
"DWC4RPXA","4","string_cronbach","post_cronbach","a also known as coefficient alpha [5], Fisher z-tra"
"DWC4RPXA","5","string_cronbach","post_cronbach","a by mathematical definition is an sumed to be Eðμi"
"DWC4RPXA","6","string_cronbach","post_cronbach","a, scale score and its variance We assume that ther"
"DWC4RPXA","7","string_cronbach","post_cronbach","a (Cα) and inter-item correlation (ρ) over varying "
"DWC4RPXA","8","string_cronbach","post_cronbach","a and test-retest correlation Reliability R of inst"
"DWC4RPXA","9","string_cronbach","post_cronbach","a; φPP: theoretical power (20); φ~ PP : simulation-"
"DWC4RPXA","10","string_cronbach","post_cronbach","α even for two- thermore, it shows that the statist"
"DWC4RPXA","11","string_cronbach","post_cronbach","a; φBW: theoretical power (27); φ Note: Total N: to"
"DWC4RPXA","12","string_cronbach","post_cronbach","a; k: number of items simulation-based empirical po"
"DWC4RPXA","13","string_cronbach","post_cronbach","a; φTS: theoretical power (34); φ simulation-based "
"DWC4RPXA","14","string_cronbach","post_cronbach","a Cα of the derived power functions and sample size"
"DWC4RPXA","15","string_cronbach","post_cronbach","a Cα. measurement error variances depend on the tru"
"DWC4RPXA","16","string_cronbach","post_cronbach","a should be used taking differences of Y between pr"
"DWC4RPXA","17","string_cronbach","post_cronbach","a of an instrument Interval Under Nonnormality. App"
"DWC4RPXA","18","string_cronbach","post_cronbach","a reliability: Interval estimation, lated items but"
"DWC4RPXA","19","string_cronbach","post_cronbach","a. Br Med J. 1997;314(7080):572–2. Submit your next"
