"doi","exemplar","type","key","value"
"AA6564IS","1","length","total_length","47528"
"AA6564IS","1","string_cronbach","locations_cronbach.start","20273"
"AA6564IS","2","string_cronbach","locations_cronbach.start","21569"
"AA6564IS","3","string_cronbach","locations_cronbach.start","22457"
"AA6564IS","1","string_cronbach","locations_cronbach.end","20288"
"AA6564IS","2","string_cronbach","locations_cronbach.end","21584"
"AA6564IS","3","string_cronbach","locations_cronbach.end","22472"
"AA6564IS","1","string_cronbach","post_cronbach","a values for each measure using 4.3.2. The Valuing "
"AA6564IS","2","string_cronbach","post_cronbach","a was found to be below the ac- the measures at bas"
"AA6564IS","3","string_cronbach","post_cronbach","a was found to be below the recommended cut-off poi"
