"doi","exemplar","type","key","value"
"FW78U63P","1","length","total_length","51463"
"FW78U63P","1","string_cronbach","locations_cronbach.start","17105"
"FW78U63P","2","string_cronbach","locations_cronbach.start","17438"
"FW78U63P","3","string_cronbach","locations_cronbach.start","18029"
"FW78U63P","1","string_cronbach","locations_cronbach.end","17120"
"FW78U63P","2","string_cronbach","locations_cronbach.end","17453"
"FW78U63P","3","string_cronbach","locations_cronbach.end","18044"
"FW78U63P","1","string_cronbach","post_cronbach","a for this study was .87. Cognitive Fusion Question"
"FW78U63P","2","string_cronbach","post_cronbach","a for this study was .90. http://www. ijpsy. com © "
"FW78U63P","3","string_cronbach","post_cronbach","a for this study was .92. Self-reports of pain duri"
