"doi","exemplar","type","key","value"
"GJR63HDT","1","length","total_length","61427"
"GJR63HDT","1","string_cronbach","locations_cronbach.start","17535"
"GJR63HDT","2","string_cronbach","locations_cronbach.start","17714"
"GJR63HDT","3","string_cronbach","locations_cronbach.start","19753"
"GJR63HDT","1","string_cronbach","locations_cronbach.end","17550"
"GJR63HDT","2","string_cronbach","locations_cronbach.end","17729"
"GJR63HDT","3","string_cronbach","locations_cronbach.end","19764"
"GJR63HDT","1","string_cronbach","post_cronbach","a’s = .82–.90), good convergent strategy.”] and dis"
"GJR63HDT","2","string_cronbach","post_cronbach","a = .90–.95; Henry & Crawford, 2005). been asked to"
"GJR63HDT","3","string_cronbach","post_cronbach","al- Participants were required to respond in a mann"
