"doi","exemplar","type","key","value"
"DF4K798R","1","length","total_length","35469"
"DF4K798R","1","string_cronbach","locations_cronbach.start","12901"
"DF4K798R","2","string_cronbach","locations_cronbach.start","13441"
"DF4K798R","3","string_cronbach","locations_cronbach.start","13875"
"DF4K798R","4","string_cronbach","locations_cronbach.start","14463"
"DF4K798R","5","string_cronbach","locations_cronbach.start","15371"
"DF4K798R","1","string_cronbach","locations_cronbach.end","12912"
"DF4K798R","2","string_cronbach","locations_cronbach.end","13452"
"DF4K798R","3","string_cronbach","locations_cronbach.end","13886"
"DF4K798R","4","string_cronbach","locations_cronbach.end","14474"
"DF4K798R","5","string_cronbach","locations_cronbach.end","15382"
"DF4K798R","1","string_cronbach","post_cronbach","α in the current sample was .95. Sex 20 4 19 2 .65,"
"DF4K798R","2","string_cronbach","post_cronbach","α in the current sample was .92. Separated / Divorc"
"DF4K798R","3","string_cronbach","post_cronbach","α in the current sample Mixed 3 0 was .82. Unspeciﬁ"
"DF4K798R","4","string_cronbach","post_cronbach","α in the current sample was .92 for IBS AAQ Total 5"
"DF4K798R","5","string_cronbach","post_cronbach","α in the current sample was .90. (MAR), meaning tha"
