"doi","exemplar","type","key","value"
"IPSE22ID","1","length","total_length","40555"
"IPSE22ID","1","string_cronbach","locations_cronbach.start","13565"
"IPSE22ID","2","string_cronbach","locations_cronbach.start","17597"
"IPSE22ID","3","string_cronbach","locations_cronbach.start","19243"
"IPSE22ID","4","string_cronbach","locations_cronbach.start","34866"
"IPSE22ID","1","string_cronbach","locations_cronbach.end","13580"
"IPSE22ID","2","string_cronbach","locations_cronbach.end","17612"
"IPSE22ID","3","string_cronbach","locations_cronbach.end","19258"
"IPSE22ID","4","string_cronbach","locations_cronbach.end","34881"
"IPSE22ID","1","string_cronbach","post_cronbach","a for the BDI 1 ¼strongly disagree to 5¼ strongly a"
"IPSE22ID","2","string_cronbach","post_cronbach","a for the BSS screen in the individuals who reporte"
"IPSE22ID","3","string_cronbach","post_cronbach","a for the BSSw The mean duration of follow-up for t"
"IPSE22ID","4","string_cronbach","post_cronbach","a. Br. Med. J. 314, 572, http://dx.doi.org/10.1136/"
