"doi","exemplar","type","key","value"
"HPYU6K8M","1","length","total_length","62865"
"HPYU6K8M","1","string_cronbach","locations_cronbach.start","14896"
"HPYU6K8M","2","string_cronbach","locations_cronbach.start","15519"
"HPYU6K8M","3","string_cronbach","locations_cronbach.start","16896"
"HPYU6K8M","4","string_cronbach","locations_cronbach.start","18777"
"HPYU6K8M","1","string_cronbach","locations_cronbach.end","14911"
"HPYU6K8M","2","string_cronbach","locations_cronbach.end","15534"
"HPYU6K8M","3","string_cronbach","locations_cronbach.end","16911"
"HPYU6K8M","4","string_cronbach","locations_cronbach.end","18792"
"HPYU6K8M","1","string_cronbach","post_cronbach","a = .95) and test–retest reliability (r = of the st"
"HPYU6K8M","2","string_cronbach","post_cronbach","a = .94). Upon arrival at the lab for the diagnosti"
"HPYU6K8M","3","string_cronbach","post_cronbach","a= .95). group or the control group. Depressive Sym"
"HPYU6K8M","4","string_cronbach","post_cronbach","a= .91). included complete data. To examine pattern"
