"doi","exemplar","type","key","value"
"75AEQVHJ","1","length","total_length","40840"
"75AEQVHJ","1","string_cronbach","locations_cronbach.start","8775"
"75AEQVHJ","2","string_cronbach","locations_cronbach.start","8923"
"75AEQVHJ","3","string_cronbach","locations_cronbach.start","10722"
"75AEQVHJ","4","string_cronbach","locations_cronbach.start","11027"
"75AEQVHJ","5","string_cronbach","locations_cronbach.start","11260"
"75AEQVHJ","1","string_cronbach","locations_cronbach.end","8790"
"75AEQVHJ","2","string_cronbach","locations_cronbach.end","8938"
"75AEQVHJ","3","string_cronbach","locations_cronbach.end","10737"
"75AEQVHJ","4","string_cronbach","locations_cronbach.end","11042"
"75AEQVHJ","5","string_cronbach","locations_cronbach.end","11275"
"75AEQVHJ","1","string_cronbach","post_cronbach","a = .92, [22]), and similarly high in- patient, par"
"75AEQVHJ","2","string_cronbach","post_cronbach","a = .93). treatment for a variety of mental disorde"
"75AEQVHJ","3","string_cronbach","post_cronbach","as range .66 to .80 for 13 least once. subscales) a"
"75AEQVHJ","4","string_cronbach","post_cronbach","as range .67 to .82) experiencing negative thoughts"
"75AEQVHJ","5","string_cronbach","post_cronbach","a = .41). encing urges to engage in NSSI, and think"
