"doi","exemplar","type","key","value"
"D56574WA","1","length","total_length","40198"
"D56574WA","1","string_cronbach","locations_cronbach.start","12518"
"D56574WA","2","string_cronbach","locations_cronbach.start","12727"
"D56574WA","3","string_cronbach","locations_cronbach.start","13255"
"D56574WA","4","string_cronbach","locations_cronbach.start","13519"
"D56574WA","1","string_cronbach","locations_cronbach.end","12531"
"D56574WA","2","string_cronbach","locations_cronbach.end","12740"
"D56574WA","3","string_cronbach","locations_cronbach.end","13268"
"D56574WA","4","string_cronbach","locations_cronbach.end","13532"
"D56574WA","1","string_cronbach","post_cronbach","a ranging from 0.87 to 0.97 [33]. Severity of depre"
"D56574WA","2","string_cronbach","post_cronbach","a 0.88-0.93) [21]. The Beck Hopelessness (BHS) scal"
"D56574WA","3","string_cronbach","post_cronbach","a for this scale is IP 0.91 [35]. The anxiety subsc"
"D56574WA","4","string_cronbach","post_cronbach","a varies between 0.80-0.84 [37]. Health status was "
