"doi","exemplar","type","key","value"
"7HQA6XHP","1","length","total_length","34883"
"7HQA6XHP","1","string_cronbach","locations_cronbach.start","13714"
"7HQA6XHP","2","string_cronbach","locations_cronbach.start","14698"
"7HQA6XHP","3","string_cronbach","locations_cronbach.start","16069"
"7HQA6XHP","4","string_cronbach","locations_cronbach.start","16999"
"7HQA6XHP","1","string_cronbach","locations_cronbach.end","13729"
"7HQA6XHP","2","string_cronbach","locations_cronbach.end","14713"
"7HQA6XHP","3","string_cronbach","locations_cronbach.end","16084"
"7HQA6XHP","4","string_cronbach","locations_cronbach.end","17014"
"7HQA6XHP","1","string_cronbach","post_cronbach","a ¼0.91). 5. Results 4.2.3. Cognitive fusion The Co"
"7HQA6XHP","2","string_cronbach","post_cronbach","a for the present sample to MS also reported more f"
"7HQA6XHP","3","string_cronbach","post_cronbach","a was .88 for anxiety and .79 for depression. betwe"
"7HQA6XHP","4","string_cronbach","post_cronbach","a in the present sample was .77. and quality of lif"
