"doi","exemplar","type","key","value"
"T4BWL2UW","1","length","total_length","51699"
"T4BWL2UW","1","string_cronbach","locations_cronbach.start","250"
"T4BWL2UW","2","string_cronbach","locations_cronbach.start","1009"
"T4BWL2UW","3","string_cronbach","locations_cronbach.start","2880"
"T4BWL2UW","4","string_cronbach","locations_cronbach.start","3281"
"T4BWL2UW","5","string_cronbach","locations_cronbach.start","4892"
"T4BWL2UW","6","string_cronbach","locations_cronbach.start","22966"
"T4BWL2UW","7","string_cronbach","locations_cronbach.start","23162"
"T4BWL2UW","8","string_cronbach","locations_cronbach.start","44466"
"T4BWL2UW","9","string_cronbach","locations_cronbach.start","47864"
"T4BWL2UW","10","string_cronbach","locations_cronbach.start","51503"
"T4BWL2UW","1","string_cronbach","locations_cronbach.end","265"
"T4BWL2UW","2","string_cronbach","locations_cronbach.end","1024"
"T4BWL2UW","3","string_cronbach","locations_cronbach.end","2895"
"T4BWL2UW","4","string_cronbach","locations_cronbach.end","3296"
"T4BWL2UW","5","string_cronbach","locations_cronbach.end","4907"
"T4BWL2UW","6","string_cronbach","locations_cronbach.end","22981"
"T4BWL2UW","7","string_cronbach","locations_cronbach.end","23171"
"T4BWL2UW","8","string_cronbach","locations_cronbach.end","44481"
"T4BWL2UW","9","string_cronbach","locations_cronbach.end","47879"
"T4BWL2UW","10","string_cronbach","locations_cronbach.end","51514"
"T4BWL2UW","1","string_cronbach","post_cronbach","a as a reliability estimate and as a measure of int"
"T4BWL2UW","2","string_cronbach","post_cronbach","a, internal consistency, reliability, unidimensiona"
"T4BWL2UW","3","string_cronbach","post_cronbach","a, and to provide alternatives. This paper is also "
"T4BWL2UW","4","string_cronbach","post_cronbach","a are discussed. Second, the definitions of test sc"
"T4BWL2UW","5","string_cronbach","post_cronbach","a. To avoid misunderstandings, Cronbach (1951) hims"
"T4BWL2UW","6","string_cronbach","post_cronbach","a; the author) gives a lower bound to the “true rel"
"T4BWL2UW","7","string_cronbach","post_cronbach","as it is nowadays and, instead, much of Cronbach’s "
"T4BWL2UW","8","string_cronbach","post_cronbach","a—that pushes 1. More generally, it is recommended "
"T4BWL2UW","9","string_cronbach","post_cronbach","a with Gaussian data and general covariance. Psycho"
"T4BWL2UW","10","string_cronbach","post_cronbach","α, Revelle’s β, and McDonald’s ωH : their relations"
