"doi","exemplar","type","key","value"
"DWXMS3KK","1","length","total_length","55076"
"DWXMS3KK","1","string_cronbach","locations_cronbach.start","29353"
"DWXMS3KK","2","string_cronbach","locations_cronbach.start","29459"
"DWXMS3KK","3","string_cronbach","locations_cronbach.start","39964"
"DWXMS3KK","1","string_cronbach","locations_cronbach.end","29368"
"DWXMS3KK","2","string_cronbach","locations_cronbach.end","29474"
"DWXMS3KK","3","string_cronbach","locations_cronbach.end","39979"
"DWXMS3KK","1","string_cronbach","post_cronbach","a = .495) and were not included in the transfer gro"
"DWXMS3KK","2","string_cronbach","post_cronbach","a = .949) games. This 276 Learn Behav (2014) 42:270"
"DWXMS3KK","3","string_cronbach","post_cronbach","a = .826) to the four inclusion (A1 and B1) game. H"
