"doi","exemplar","type","key","value"
"AKAJKJHE","1","length","total_length","85285"
"AKAJKJHE","1","string_cronbach","locations_cronbach.start","24172"
"AKAJKJHE","2","string_cronbach","locations_cronbach.start","25181"
"AKAJKJHE","3","string_cronbach","locations_cronbach.start","25694"
"AKAJKJHE","1","string_cronbach","locations_cronbach.end","24187"
"AKAJKJHE","2","string_cronbach","locations_cronbach.end","25196"
"AKAJKJHE","3","string_cronbach","locations_cronbach.end","25709"
"AKAJKJHE","1","string_cronbach","post_cronbach","a = .70) and test-retest reliability over a four-mo"
"AKAJKJHE","2","string_cronbach","post_cronbach","a > .70; Olatunji, Cisler, McKay, & Phillips, 2010)"
"AKAJKJHE","3","string_cronbach","post_cronbach","a estimate (.84) and the split-half reliability (.7"
