"doi","exemplar","type","key","value"
"BYVIJSQC","1","length","total_length","37105"
"BYVIJSQC","1","string_cronbach","locations_cronbach.start","6451"
"BYVIJSQC","2","string_cronbach","locations_cronbach.start","6671"
"BYVIJSQC","3","string_cronbach","locations_cronbach.start","6952"
"BYVIJSQC","4","string_cronbach","locations_cronbach.start","24428"
"BYVIJSQC","5","string_cronbach","locations_cronbach.start","24798"
"BYVIJSQC","1","string_cronbach","locations_cronbach.end","6466"
"BYVIJSQC","2","string_cronbach","locations_cronbach.end","6686"
"BYVIJSQC","3","string_cronbach","locations_cronbach.end","6967"
"BYVIJSQC","4","string_cronbach","locations_cronbach.end","24443"
"BYVIJSQC","5","string_cronbach","locations_cronbach.end","24813"
"BYVIJSQC","1","string_cronbach","post_cronbach","a is a measure of internal consistency type of subj"
"BYVIJSQC","2","string_cronbach","post_cronbach","a Results of the PSS-14 was >.70 in 11 of the 12 st"
"BYVIJSQC","3","string_cronbach","post_cronbach","a was <.70 in The initial search of the three compu"
"BYVIJSQC","4","string_cronbach","post_cronbach","a values categorical variables (e.g., marital statu"
"BYVIJSQC","5","string_cronbach","post_cronbach","a tends to increase with the groups validity for gr"
