"doi","exemplar","type","key","value"
"833QWKFA","1","length","total_length","69383"
"833QWKFA","1","string_cronbach","locations_cronbach.start","19544"
"833QWKFA","2","string_cronbach","locations_cronbach.start","25028"
"833QWKFA","3","string_cronbach","locations_cronbach.start","30428"
"833QWKFA","4","string_cronbach","locations_cronbach.start","30662"
"833QWKFA","5","string_cronbach","locations_cronbach.start","30811"
"833QWKFA","6","string_cronbach","locations_cronbach.start","31170"
"833QWKFA","7","string_cronbach","locations_cronbach.start","31461"
"833QWKFA","8","string_cronbach","locations_cronbach.start","34363"
"833QWKFA","1","string_cronbach","locations_cronbach.end","19559"
"833QWKFA","2","string_cronbach","locations_cronbach.end","25043"
"833QWKFA","3","string_cronbach","locations_cronbach.end","30443"
"833QWKFA","4","string_cronbach","locations_cronbach.end","30677"
"833QWKFA","5","string_cronbach","locations_cronbach.end","30826"
"833QWKFA","6","string_cronbach","locations_cronbach.end","31185"
"833QWKFA","7","string_cronbach","locations_cronbach.end","31476"
"833QWKFA","8","string_cronbach","locations_cronbach.end","34378"
"833QWKFA","1","string_cronbach","post_cronbach","a (α) we were able to ﬁnd a stable factor structure"
"833QWKFA","2","string_cronbach","post_cronbach","a (α); Test-retest reliability calculated using Pea"
"833QWKFA","3","string_cronbach","post_cronbach","a ¼.90); Factor 2 behavioral erated by a Parallel A"
"833QWKFA","4","string_cronbach","post_cronbach","a ¼.87); and Factor 3 valued action (8 values/ Comp"
"833QWKFA","5","string_cronbach","post_cronbach","a ¼ .90). These subscales 37 items and speciﬁed a t"
"833QWKFA","6","string_cronbach","post_cronbach","a for the overall CompACT score (23 items, collapsi"
"833QWKFA","7","string_cronbach","post_cronbach","a values are sensitive to the number of items and F"
"833QWKFA","8","string_cronbach","post_cronbach","a (α); Test-retest reliability scores use Pearson’s"
