"doi","exemplar","type","key","value"
"EBB2GNTW","1","length","total_length","52329"
"EBB2GNTW","1","string_cronbach","locations_cronbach.start","9794"
"EBB2GNTW","2","string_cronbach","locations_cronbach.start","13410"
"EBB2GNTW","3","string_cronbach","locations_cronbach.start","13453"
"EBB2GNTW","4","string_cronbach","locations_cronbach.start","20918"
"EBB2GNTW","5","string_cronbach","locations_cronbach.start","27519"
"EBB2GNTW","6","string_cronbach","locations_cronbach.start","27692"
"EBB2GNTW","7","string_cronbach","locations_cronbach.start","27826"
"EBB2GNTW","1","string_cronbach","locations_cronbach.end","9809"
"EBB2GNTW","2","string_cronbach","locations_cronbach.end","13425"
"EBB2GNTW","3","string_cronbach","locations_cronbach.end","13468"
"EBB2GNTW","4","string_cronbach","locations_cronbach.end","20933"
"EBB2GNTW","5","string_cronbach","locations_cronbach.end","27534"
"EBB2GNTW","6","string_cronbach","locations_cronbach.end","27707"
"EBB2GNTW","7","string_cronbach","locations_cronbach.end","27841"
"EBB2GNTW","1","string_cronbach","post_cronbach","a. Although ferent numbers of social interactions t"
"EBB2GNTW","2","string_cronbach","post_cronbach","a) assume jects data, e.g., Cronbach’s alpha. To do"
"EBB2GNTW","3","string_cronbach","post_cronbach","a. To do this, the data for day 1 that the observat"
"EBB2GNTW","4","string_cronbach","post_cronbach","a. The fundamental flaw of this method is that scal"
"EBB2GNTW","5","string_cronbach","post_cronbach","a), all 2 4 responses need to be ‘‘in the same dire"
"EBB2GNTW","6","string_cronbach","post_cronbach","a, all items are weighted 2 5 equally. 2 1 1 3. Per"
"EBB2GNTW","7","string_cronbach","post_cronbach","a, the items are assumed to be par- 1 2 1 3 allel. "
