"doi","exemplar","type","key","value"
"Y6NL7Y79","1","length","total_length","45834"
"Y6NL7Y79","1","string_cronbach","locations_cronbach.start","1179"
"Y6NL7Y79","2","string_cronbach","locations_cronbach.start","15371"
"Y6NL7Y79","3","string_cronbach","locations_cronbach.start","32182"
"Y6NL7Y79","4","string_cronbach","locations_cronbach.start","34358"
"Y6NL7Y79","5","string_cronbach","locations_cronbach.start","34954"
"Y6NL7Y79","6","string_cronbach","locations_cronbach.start","35305"
"Y6NL7Y79","7","string_cronbach","locations_cronbach.start","36252"
"Y6NL7Y79","8","string_cronbach","locations_cronbach.start","36318"
"Y6NL7Y79","9","string_cronbach","locations_cronbach.start","37466"
"Y6NL7Y79","10","string_cronbach","locations_cronbach.start","44211"
"Y6NL7Y79","1","string_cronbach","locations_cronbach.end","1194"
"Y6NL7Y79","2","string_cronbach","locations_cronbach.end","15386"
"Y6NL7Y79","3","string_cronbach","locations_cronbach.end","32195"
"Y6NL7Y79","4","string_cronbach","locations_cronbach.end","34373"
"Y6NL7Y79","5","string_cronbach","locations_cronbach.end","34969"
"Y6NL7Y79","6","string_cronbach","locations_cronbach.end","35320"
"Y6NL7Y79","7","string_cronbach","locations_cronbach.end","36267"
"Y6NL7Y79","8","string_cronbach","locations_cronbach.end","36333"
"Y6NL7Y79","9","string_cronbach","locations_cronbach.end","37481"
"Y6NL7Y79","10","string_cronbach","locations_cronbach.end","44226"
"Y6NL7Y79","1","string_cronbach","post_cronbach","a and nees. In this paper, the test score metric re"
"Y6NL7Y79","2","string_cronbach","post_cronbach","a. Thus, as well documented in the r2Ti r2 literatu"
"Y6NL7Y79","3","string_cronbach","post_cronbach","a Feldt-Gilmer Lower B. Exact (SD) Upper B. English"
"Y6NL7Y79","4","string_cronbach","post_cronbach","a coefficients. A notable finding, 3PL ? GPC) tests"
"Y6NL7Y79","5","string_cronbach","post_cronbach","a coefficient. Note for the tive results suggest th"
"Y6NL7Y79","6","string_cronbach","post_cronbach","a coefficients (about .69). tests. 123 IRT test sco"
"Y6NL7Y79","7","string_cronbach","post_cronbach","a and Feldt–Gilmer congeneric much higher than the "
"Y6NL7Y79","8","string_cronbach","post_cronbach","a coefficient. How- coefficient) when they are appl"
"Y6NL7Y79","9","string_cronbach","post_cronbach","a and Feldt–Gilmer by IRT models) is associated wit"
"Y6NL7Y79","10","string_cronbach","post_cronbach","a Harwell, M. R., & Baker, F. B. (1991). The use of"
