"doi","exemplar","type","key","value"
"TX3VEPRV","1","length","total_length","69016"
"TX3VEPRV","1","string_cronbach","locations_cronbach.start","17034"
"TX3VEPRV","2","string_cronbach","locations_cronbach.start","19905"
"TX3VEPRV","3","string_cronbach","locations_cronbach.start","21250"
"TX3VEPRV","1","string_cronbach","locations_cronbach.end","17045"
"TX3VEPRV","2","string_cronbach","locations_cronbach.end","19916"
"TX3VEPRV","3","string_cronbach","locations_cronbach.end","21261"
"TX3VEPRV","1","string_cronbach","post_cronbach","α = .97). cific IRAP effects and the self-report me"
"TX3VEPRV","2","string_cronbach","post_cronbach","αs in the pres- and eight target stimuli were prese"
"TX3VEPRV","3","string_cronbach","post_cronbach","αs were accept- key for the response option on the "
