"doi","exemplar","type","key","value"
"9ILECUYW","1","length","total_length","60364"
"9ILECUYW","1","string_cronbach","locations_cronbach.start","22775"
"9ILECUYW","2","string_cronbach","locations_cronbach.start","24083"
"9ILECUYW","3","string_cronbach","locations_cronbach.start","25665"
"9ILECUYW","4","string_cronbach","locations_cronbach.start","28785"
"9ILECUYW","1","string_cronbach","locations_cronbach.end","22790"
"9ILECUYW","2","string_cronbach","locations_cronbach.end","24098"
"9ILECUYW","3","string_cronbach","locations_cronbach.end","25680"
"9ILECUYW","4","string_cronbach","locations_cronbach.end","28800"
"9ILECUYW","1","string_cronbach","post_cronbach","a for the present study was .819. The CAMM will be "
"9ILECUYW","2","string_cronbach","post_cronbach","a for the As some of the measures were of a sensiti"
"9ILECUYW","3","string_cronbach","post_cronbach","a for the overall scale for the present study was ."
"9ILECUYW","4","string_cronbach","post_cronbach","a for this measure in the present study is .776. ul"
