"doi","exemplar","type","key","value"
"AUD24739","1","length","total_length","40143"
"AUD24739","1","string_cronbach","locations_cronbach.start","152"
"AUD24739","2","string_cronbach","locations_cronbach.start","490"
"AUD24739","3","string_cronbach","locations_cronbach.start","2770"
"AUD24739","4","string_cronbach","locations_cronbach.start","4790"
"AUD24739","5","string_cronbach","locations_cronbach.start","6545"
"AUD24739","6","string_cronbach","locations_cronbach.start","13459"
"AUD24739","7","string_cronbach","locations_cronbach.start","13800"
"AUD24739","8","string_cronbach","locations_cronbach.start","16462"
"AUD24739","9","string_cronbach","locations_cronbach.start","27313"
"AUD24739","10","string_cronbach","locations_cronbach.start","28960"
"AUD24739","11","string_cronbach","locations_cronbach.start","30074"
"AUD24739","12","string_cronbach","locations_cronbach.start","30166"
"AUD24739","13","string_cronbach","locations_cronbach.start","31639"
"AUD24739","14","string_cronbach","locations_cronbach.start","32756"
"AUD24739","15","string_cronbach","locations_cronbach.start","33226"
"AUD24739","16","string_cronbach","locations_cronbach.start","35155"
"AUD24739","17","string_cronbach","locations_cronbach.start","35810"
"AUD24739","18","string_cronbach","locations_cronbach.start","35991"
"AUD24739","19","string_cronbach","locations_cronbach.start","38877"
"AUD24739","1","string_cronbach","locations_cronbach.end","165"
"AUD24739","2","string_cronbach","locations_cronbach.end","503"
"AUD24739","3","string_cronbach","locations_cronbach.end","2783"
"AUD24739","4","string_cronbach","locations_cronbach.end","4803"
"AUD24739","5","string_cronbach","locations_cronbach.end","6558"
"AUD24739","6","string_cronbach","locations_cronbach.end","13472"
"AUD24739","7","string_cronbach","locations_cronbach.end","13813"
"AUD24739","8","string_cronbach","locations_cronbach.end","16475"
"AUD24739","9","string_cronbach","locations_cronbach.end","27326"
"AUD24739","10","string_cronbach","locations_cronbach.end","28969"
"AUD24739","11","string_cronbach","locations_cronbach.end","30087"
"AUD24739","12","string_cronbach","locations_cronbach.end","30179"
"AUD24739","13","string_cronbach","locations_cronbach.end","31652"
"AUD24739","14","string_cronbach","locations_cronbach.end","32769"
"AUD24739","15","string_cronbach","locations_cronbach.end","33239"
"AUD24739","16","string_cronbach","locations_cronbach.end","35168"
"AUD24739","17","string_cronbach","locations_cronbach.end","35823"
"AUD24739","18","string_cronbach","locations_cronbach.end","36006"
"AUD24739","19","string_cronbach","locations_cronbach.end","38892"
"AUD24739","1","string_cronbach","post_cronbach","a of instrument questionnaire items Moonseong Heo1*"
"AUD24739","2","string_cronbach","post_cronbach","a or coefficient alpha, here denoted by Cα, can be "
"AUD24739","3","string_cronbach","post_cronbach","a, Coefficient alpha, Test-retest correlation, Inte"
"AUD24739","4","string_cronbach","post_cronbach","a also known as coefficient alpha [5], Fisher z-tra"
"AUD24739","5","string_cronbach","post_cronbach","a by mathematical definition is an sumed to be Eðμi"
"AUD24739","6","string_cronbach","post_cronbach","a, scale score and its variance We assume that ther"
"AUD24739","7","string_cronbach","post_cronbach","a (Cα) and inter-item correlation (ρ) over varying "
"AUD24739","8","string_cronbach","post_cronbach","a and test-retest correlation Reliability R of inst"
"AUD24739","9","string_cronbach","post_cronbach","a; φPP: theoretical power (20); φ~ PP : simulation-"
"AUD24739","10","string_cronbach","post_cronbach","α even for two- thermore, it shows that the statist"
"AUD24739","11","string_cronbach","post_cronbach","a; φBW: theoretical power (27); φ Note: Total N: to"
"AUD24739","12","string_cronbach","post_cronbach","a; k: number of items simulation-based empirical po"
"AUD24739","13","string_cronbach","post_cronbach","a; φTS: theoretical power (34); φ simulation-based "
"AUD24739","14","string_cronbach","post_cronbach","a Cα of the derived power functions and sample size"
"AUD24739","15","string_cronbach","post_cronbach","a Cα. measurement error variances depend on the tru"
"AUD24739","16","string_cronbach","post_cronbach","a should be used taking differences of Y between pr"
"AUD24739","17","string_cronbach","post_cronbach","a of an instrument Interval Under Nonnormality. App"
"AUD24739","18","string_cronbach","post_cronbach","a reliability: Interval estimation, lated items but"
"AUD24739","19","string_cronbach","post_cronbach","a. Br Med J. 1997;314(7080):572–2. Submit your next"
