"doi","exemplar","type","key","value"
"3IIJ2CUH","1","length","total_length","74367"
"3IIJ2CUH","1","string_cronbach","locations_cronbach.start","30771"
"3IIJ2CUH","2","string_cronbach","locations_cronbach.start","30875"
"3IIJ2CUH","3","string_cronbach","locations_cronbach.start","41339"
"3IIJ2CUH","1","string_cronbach","locations_cronbach.end","30786"
"3IIJ2CUH","2","string_cronbach","locations_cronbach.end","30890"
"3IIJ2CUH","3","string_cronbach","locations_cronbach.end","41354"
"3IIJ2CUH","1","string_cronbach","post_cronbach","a = .45), but weak and nonsignificant for the priva"
"3IIJ2CUH","2","string_cronbach","post_cronbach","a = .24). Explicit Measures The overall mean scores"
"3IIJ2CUH","3","string_cronbach","post_cronbach","a = .81) and was almost twice that of the public 3-"
