"doi","exemplar","type","key","value"
"YDIBAIRT","1","length","total_length","35606"
"YDIBAIRT","1","string_cronbach","locations_cronbach.start","6762"
"YDIBAIRT","2","string_cronbach","locations_cronbach.start","11148"
"YDIBAIRT","3","string_cronbach","locations_cronbach.start","12293"
"YDIBAIRT","4","string_cronbach","locations_cronbach.start","12967"
"YDIBAIRT","1","string_cronbach","locations_cronbach.end","6773"
"YDIBAIRT","2","string_cronbach","locations_cronbach.end","11159"
"YDIBAIRT","3","string_cronbach","locations_cronbach.end","12304"
"YDIBAIRT","4","string_cronbach","locations_cronbach.end","12978"
"YDIBAIRT","1","string_cronbach","post_cronbach","a was 0.87 for the present is defined as the relati"
"YDIBAIRT","2","string_cronbach","post_cronbach","a was 0.89. Prior to the data collection all partic"
"YDIBAIRT","3","string_cronbach","post_cronbach","a was 0.89. Mean SD Range Min Max Impl. self-esteem"
"YDIBAIRT","4","string_cronbach","post_cronbach","a Table 2 | Correlations among measures of implicit"
