"doi","exemplar","type","key","value"
"AU8AYJNJ","1","length","total_length","24574"
"AU8AYJNJ","1","string_cronbach","locations_cronbach.start","670"
"AU8AYJNJ","2","string_cronbach","locations_cronbach.start","4068"
"AU8AYJNJ","3","string_cronbach","locations_cronbach.start","6376"
"AU8AYJNJ","4","string_cronbach","locations_cronbach.start","12079"
"AU8AYJNJ","5","string_cronbach","locations_cronbach.start","15011"
"AU8AYJNJ","6","string_cronbach","locations_cronbach.start","17071"
"AU8AYJNJ","1","string_cronbach","locations_cronbach.end","685"
"AU8AYJNJ","2","string_cronbach","locations_cronbach.end","4083"
"AU8AYJNJ","3","string_cronbach","locations_cronbach.end","6391"
"AU8AYJNJ","4","string_cronbach","locations_cronbach.end","12094"
"AU8AYJNJ","5","string_cronbach","locations_cronbach.end","15026"
"AU8AYJNJ","6","string_cronbach","locations_cronbach.end","17086"
"AU8AYJNJ","1","string_cronbach","post_cronbach","a. The condition having the highest alpha was when "
"AU8AYJNJ","2","string_cronbach","post_cronbach","a coefficient. Some of these patterns increase alph"
"AU8AYJNJ","3","string_cronbach","post_cronbach","a when different patterns of stem wording and Liker"
"AU8AYJNJ","4","string_cronbach","post_cronbach","a of .85 (n = 33). Six forms of the Attitude Toward"
"AU8AYJNJ","5","string_cronbach","post_cronbach","a, a variance-accounted- for squared-metric index o"
"AU8AYJNJ","6","string_cronbach","post_cronbach","a coefficients with their 95% confidence intervals "
