"doi","exemplar","type","key","value"
"TCIWKN5I","1","length","total_length","49123"
"TCIWKN5I","1","string_cronbach","locations_cronbach.start","17511"
"TCIWKN5I","2","string_cronbach","locations_cronbach.start","17889"
"TCIWKN5I","3","string_cronbach","locations_cronbach.start","17959"
"TCIWKN5I","4","string_cronbach","locations_cronbach.start","23556"
"TCIWKN5I","5","string_cronbach","locations_cronbach.start","23862"
"TCIWKN5I","6","string_cronbach","locations_cronbach.start","29625"
"TCIWKN5I","7","string_cronbach","locations_cronbach.start","29646"
"TCIWKN5I","8","string_cronbach","locations_cronbach.start","29831"
"TCIWKN5I","1","string_cronbach","locations_cronbach.end","17524"
"TCIWKN5I","2","string_cronbach","locations_cronbach.end","17902"
"TCIWKN5I","3","string_cronbach","locations_cronbach.end","17974"
"TCIWKN5I","4","string_cronbach","locations_cronbach.end","23571"
"TCIWKN5I","5","string_cronbach","locations_cronbach.end","23877"
"TCIWKN5I","6","string_cronbach","locations_cronbach.end","29640"
"TCIWKN5I","7","string_cronbach","locations_cronbach.end","29661"
"TCIWKN5I","8","string_cronbach","locations_cronbach.end","29846"
"TCIWKN5I","1","string_cronbach","post_cronbach","a ranging from .79 to (R2) were examined as indicat"
"TCIWKN5I","2","string_cronbach","post_cronbach","a was .79. & Black, 1998). To examine AAQ-W reliabi"
"TCIWKN5I","3","string_cronbach","post_cronbach","as (cut-off of .70 2.3. Procedures is considered su"
"TCIWKN5I","4","string_cronbach","post_cronbach","a if item deleted and Cronbach's outliers are inclu"
"TCIWKN5I","5","string_cronbach","post_cronbach","as ranging from of.73 to.88. All items presented it"
"TCIWKN5I","6","string_cronbach","post_cronbach","a and Cronbach's alpha if item deleted for Acceptan"
"TCIWKN5I","7","string_cronbach","post_cronbach","a if item deleted for Acceptance and Action Questio"
"TCIWKN5I","8","string_cronbach","post_cronbach","a AAQW-R food as control .77 2. When I have negativ"
