"doi","exemplar","type","key","value"
"JUMPAKJ8","1","length","total_length","53047"
"JUMPAKJ8","1","string_cronbach","locations_cronbach.start","2002"
"JUMPAKJ8","2","string_cronbach","locations_cronbach.start","13600"
"JUMPAKJ8","3","string_cronbach","locations_cronbach.start","13731"
"JUMPAKJ8","4","string_cronbach","locations_cronbach.start","18633"
"JUMPAKJ8","5","string_cronbach","locations_cronbach.start","19537"
"JUMPAKJ8","6","string_cronbach","locations_cronbach.start","19661"
"JUMPAKJ8","7","string_cronbach","locations_cronbach.start","19875"
"JUMPAKJ8","8","string_cronbach","locations_cronbach.start","20041"
"JUMPAKJ8","9","string_cronbach","locations_cronbach.start","20287"
"JUMPAKJ8","10","string_cronbach","locations_cronbach.start","20837"
"JUMPAKJ8","11","string_cronbach","locations_cronbach.start","22850"
"JUMPAKJ8","12","string_cronbach","locations_cronbach.start","26968"
"JUMPAKJ8","13","string_cronbach","locations_cronbach.start","27179"
"JUMPAKJ8","14","string_cronbach","locations_cronbach.start","27402"
"JUMPAKJ8","15","string_cronbach","locations_cronbach.start","27944"
"JUMPAKJ8","16","string_cronbach","locations_cronbach.start","28065"
"JUMPAKJ8","17","string_cronbach","locations_cronbach.start","31466"
"JUMPAKJ8","18","string_cronbach","locations_cronbach.start","32056"
"JUMPAKJ8","19","string_cronbach","locations_cronbach.start","36547"
"JUMPAKJ8","20","string_cronbach","locations_cronbach.start","36703"
"JUMPAKJ8","21","string_cronbach","locations_cronbach.start","36902"
"JUMPAKJ8","22","string_cronbach","locations_cronbach.start","37047"
"JUMPAKJ8","23","string_cronbach","locations_cronbach.start","37959"
"JUMPAKJ8","24","string_cronbach","locations_cronbach.start","40679"
"JUMPAKJ8","25","string_cronbach","locations_cronbach.start","42230"
"JUMPAKJ8","26","string_cronbach","locations_cronbach.start","43641"
"JUMPAKJ8","27","string_cronbach","locations_cronbach.start","44024"
"JUMPAKJ8","28","string_cronbach","locations_cronbach.start","44207"
"JUMPAKJ8","29","string_cronbach","locations_cronbach.start","48986"
"JUMPAKJ8","1","string_cronbach","locations_cronbach.end","2017"
"JUMPAKJ8","2","string_cronbach","locations_cronbach.end","13615"
"JUMPAKJ8","3","string_cronbach","locations_cronbach.end","13746"
"JUMPAKJ8","4","string_cronbach","locations_cronbach.end","18648"
"JUMPAKJ8","5","string_cronbach","locations_cronbach.end","19552"
"JUMPAKJ8","6","string_cronbach","locations_cronbach.end","19676"
"JUMPAKJ8","7","string_cronbach","locations_cronbach.end","19890"
"JUMPAKJ8","8","string_cronbach","locations_cronbach.end","20056"
"JUMPAKJ8","9","string_cronbach","locations_cronbach.end","20302"
"JUMPAKJ8","10","string_cronbach","locations_cronbach.end","20852"
"JUMPAKJ8","11","string_cronbach","locations_cronbach.end","22865"
"JUMPAKJ8","12","string_cronbach","locations_cronbach.end","26983"
"JUMPAKJ8","13","string_cronbach","locations_cronbach.end","27194"
"JUMPAKJ8","14","string_cronbach","locations_cronbach.end","27417"
"JUMPAKJ8","15","string_cronbach","locations_cronbach.end","27959"
"JUMPAKJ8","16","string_cronbach","locations_cronbach.end","28080"
"JUMPAKJ8","17","string_cronbach","locations_cronbach.end","31481"
"JUMPAKJ8","18","string_cronbach","locations_cronbach.end","32071"
"JUMPAKJ8","19","string_cronbach","locations_cronbach.end","36562"
"JUMPAKJ8","20","string_cronbach","locations_cronbach.end","36718"
"JUMPAKJ8","21","string_cronbach","locations_cronbach.end","36917"
"JUMPAKJ8","22","string_cronbach","locations_cronbach.end","37062"
"JUMPAKJ8","23","string_cronbach","locations_cronbach.end","37974"
"JUMPAKJ8","24","string_cronbach","locations_cronbach.end","40694"
"JUMPAKJ8","25","string_cronbach","locations_cronbach.end","42245"
"JUMPAKJ8","26","string_cronbach","locations_cronbach.end","43656"
"JUMPAKJ8","27","string_cronbach","locations_cronbach.end","44039"
"JUMPAKJ8","28","string_cronbach","locations_cronbach.end","44222"
"JUMPAKJ8","29","string_cronbach","locations_cronbach.end","49001"
"JUMPAKJ8","1","string_cronbach","post_cronbach","as than those from dichotomous scoring (di- chotomo"
"JUMPAKJ8","2","string_cronbach","post_cronbach","as of continuous BIDR scores typically are in the r"
"JUMPAKJ8","3","string_cronbach","post_cronbach","as of di- chotomous scores typically are in the ran"
"JUMPAKJ8","4","string_cronbach","post_cronbach","a of .74, scores showed satisfactory reliability. S"
"JUMPAKJ8","5","string_cronbach","post_cronbach","a of .75, scores showed satisfac- tory reliability."
"JUMPAKJ8","6","string_cronbach","post_cronbach","as, and intercorrelations for the scores resulting "
"JUMPAKJ8","7","string_cronbach","post_cronbach","as than those from dichotomous scoring (di- chotomo"
"JUMPAKJ8","8","string_cronbach","post_cronbach","as developed by Feldt (1980) was adminis- tered fol"
"JUMPAKJ8","9","string_cronbach","post_cronbach","as than dichotomous scores: for SDE, t(99) = 2.23, "
"JUMPAKJ8","10","string_cronbach","post_cronbach","a. *p < .05. ***p < .001. BIDR: CONTINUOUS VERSUS D"
"JUMPAKJ8","11","string_cronbach","post_cronbach","a of the dichotomous SDE scores fell below the .60 "
"JUMPAKJ8","12","string_cronbach","post_cronbach","as, and intercorrelations for the scores resulting "
"JUMPAKJ8","13","string_cronbach","post_cronbach","as than those from dichotomous scoring (di- chotomo"
"JUMPAKJ8","14","string_cronbach","post_cronbach","a reliability coefficient than the dichotomous IM s"
"JUMPAKJ8","15","string_cronbach","post_cronbach","a. ***p < .001. 380 STÖBER, DETTE, MUSCH dure, t(53"
"JUMPAKJ8","16","string_cronbach","post_cronbach","as of the two scores was not significant, t(53) = 0"
"JUMPAKJ8","17","string_cronbach","post_cronbach","a was significant only for IM scores and not for SD"
"JUMPAKJ8","18","string_cronbach","post_cronbach","as of continuous and dichotomous SDE scores may sim"
"JUMPAKJ8","19","string_cronbach","post_cronbach","as from .69 to .88, all scales displayed satisfacto"
"JUMPAKJ8","20","string_cronbach","post_cronbach","as, and intercorrelations for the scores resulting "
"JUMPAKJ8","21","string_cronbach","post_cronbach","as than scores from dichotomous scoring (dichoto- m"
"JUMPAKJ8","22","string_cronbach","post_cronbach","as were significant for both scales: for SDE, t(164"
"JUMPAKJ8","23","string_cronbach","post_cronbach","a. ***p < .001. TABLE 5 Study 3: Correlations With "
"JUMPAKJ8","24","string_cronbach","post_cronbach","a) than those derived from dichotomous scoring. Mor"
"JUMPAKJ8","25","string_cronbach","post_cronbach","as than dichotomous scores, indicating higher relia"
"JUMPAKJ8","26","string_cronbach","post_cronbach","a captures the internal consistency (homogeneity) o"
"JUMPAKJ8","27","string_cronbach","post_cronbach","a, as could be demonstrated for the SDS–17 (Stöber,"
"JUMPAKJ8","28","string_cronbach","post_cronbach","as (Paulhus, 1994) or lower (Paulhus, 1991). Theref"
"JUMPAKJ8","29","string_cronbach","post_cronbach","a reliability coefficient is the same for two tests"
