"doi","exemplar","type","key","value"
"C44G9NBI","1","length","total_length","36047"
"C44G9NBI","1","string_cronbach","locations_cronbach.start","5558"
"C44G9NBI","2","string_cronbach","locations_cronbach.start","6218"
"C44G9NBI","3","string_cronbach","locations_cronbach.start","13477"
"C44G9NBI","4","string_cronbach","locations_cronbach.start","14305"
"C44G9NBI","1","string_cronbach","locations_cronbach.end","5569"
"C44G9NBI","2","string_cronbach","locations_cronbach.end","6229"
"C44G9NBI","3","string_cronbach","locations_cronbach.end","13488"
"C44G9NBI","4","string_cronbach","locations_cronbach.end","14316"
"C44G9NBI","1","string_cronbach","post_cronbach","a was .88. another unachieved benchmark (Treynor, G"
"C44G9NBI","2","string_cronbach","post_cronbach","a tent with information processing approaches (e.g."
"C44G9NBI","3","string_cronbach","post_cronbach","a is .89 in this sample. were 9.9 (SD = 8.1) and 10"
"C44G9NBI","4","string_cronbach","post_cronbach","a = .86) ings pre- and post-manipulation, respectiv"
