"doi","exemplar","type","key","value"
"UCLMLIMF","1","length","total_length","81516"
"UCLMLIMF","1","string_cronbach","locations_cronbach.start","17623"
"UCLMLIMF","2","string_cronbach","locations_cronbach.start","18938"
"UCLMLIMF","3","string_cronbach","locations_cronbach.start","24686"
"UCLMLIMF","4","string_cronbach","locations_cronbach.start","26916"
"UCLMLIMF","1","string_cronbach","locations_cronbach.end","17638"
"UCLMLIMF","2","string_cronbach","locations_cronbach.end","18953"
"UCLMLIMF","3","string_cronbach","locations_cronbach.end","24701"
"UCLMLIMF","4","string_cronbach","locations_cronbach.end","26931"
"UCLMLIMF","1","string_cronbach","post_cronbach","a was 0.91 both in a nonclinical sample (N = 372) a"
"UCLMLIMF","2","string_cronbach","post_cronbach","a of 0.91 in general 3 F.J. Ruiz et al. Journal of "
"UCLMLIMF","3","string_cronbach","post_cronbach","a of 0.95. The mean score (SD = 10.86), whereas the"
"UCLMLIMF","4","string_cronbach","post_cronbach","a of At the end of baseline collection, participant"
