"doi","exemplar","type","key","value"
"BDKYIDIJ","1","length","total_length","32087"
"BDKYIDIJ","1","string_cronbach","locations_cronbach.start","11844"
"BDKYIDIJ","2","string_cronbach","locations_cronbach.start","12172"
"BDKYIDIJ","3","string_cronbach","locations_cronbach.start","12607"
"BDKYIDIJ","4","string_cronbach","locations_cronbach.start","13136"
"BDKYIDIJ","5","string_cronbach","locations_cronbach.start","13691"
"BDKYIDIJ","6","string_cronbach","locations_cronbach.start","16375"
"BDKYIDIJ","1","string_cronbach","locations_cronbach.end","11855"
"BDKYIDIJ","2","string_cronbach","locations_cronbach.end","12183"
"BDKYIDIJ","3","string_cronbach","locations_cronbach.end","12618"
"BDKYIDIJ","4","string_cronbach","locations_cronbach.end","13147"
"BDKYIDIJ","5","string_cronbach","locations_cronbach.end","13702"
"BDKYIDIJ","6","string_cronbach","locations_cronbach.end","16386"
"BDKYIDIJ","1","string_cronbach","post_cronbach","α = .87). Method Automatic thoughts were measured u"
"BDKYIDIJ","2","string_cronbach","post_cronbach","α of .97 (Hollon & Kendall, 1980). The a community "
"BDKYIDIJ","3","string_cronbach","post_cronbach","α = .90). This document is copyrighted by the Ameri"
"BDKYIDIJ","4","string_cronbach","post_cronbach","α = proximately 17 weeks apart, which included meas"
"BDKYIDIJ","5","string_cronbach","post_cronbach","α = .79 for mature .67 ferences on gender, age, eth"
"BDKYIDIJ","6","string_cronbach","post_cronbach","α = .86). It was before Time 1 was not associated w"
