"doi","exemplar","type","key","value"
"MRXUQMWP","1","length","total_length","53969"
"MRXUQMWP","1","string_cronbach","locations_cronbach.start","26292"
"MRXUQMWP","2","string_cronbach","locations_cronbach.start","26971"
"MRXUQMWP","3","string_cronbach","locations_cronbach.start","31840"
"MRXUQMWP","1","string_cronbach","locations_cronbach.end","26307"
"MRXUQMWP","2","string_cronbach","locations_cronbach.end","26986"
"MRXUQMWP","3","string_cronbach","locations_cronbach.end","31855"
"MRXUQMWP","1","string_cronbach","post_cronbach","a from these parcels. In addition, we 5 We selected"
"MRXUQMWP","2","string_cronbach","post_cronbach","a, we also estimated the correlation between two te"
"MRXUQMWP","3","string_cronbach","post_cronbach","as, interparcel correlation coefficients for the Se"
