"doi","exemplar","type","key","value"
"J3ZN4IJT","1","length","total_length","62747"
"J3ZN4IJT","1","string_cronbach","locations_cronbach.start","25287"
"J3ZN4IJT","2","string_cronbach","locations_cronbach.start","27557"
"J3ZN4IJT","3","string_cronbach","locations_cronbach.start","29756"
"J3ZN4IJT","4","string_cronbach","locations_cronbach.start","34212"
"J3ZN4IJT","1","string_cronbach","locations_cronbach.end","25300"
"J3ZN4IJT","2","string_cronbach","locations_cronbach.end","27570"
"J3ZN4IJT","3","string_cronbach","locations_cronbach.end","29769"
"J3ZN4IJT","4","string_cronbach","locations_cronbach.end","34225"
"J3ZN4IJT","1","string_cronbach","post_cronbach","a was 0±90 showed a satisfactory correlation with t"
"J3ZN4IJT","2","string_cronbach","post_cronbach","a for the external entrapment sionality of the scal"
"J3ZN4IJT","3","string_cronbach","post_cronbach","a for the internal entrapment and wishing to escape"
"J3ZN4IJT","4","string_cronbach","post_cronbach","a was 0±94 for the student BDI — — 33±0 (10±4) grou"
