"doi","exemplar","type","key","value"
"UKX9M4K4","1","length","total_length","57807"
"UKX9M4K4","1","string_cronbach","locations_cronbach.start","32157"
"UKX9M4K4","2","string_cronbach","locations_cronbach.start","35362"
"UKX9M4K4","3","string_cronbach","locations_cronbach.start","35672"
"UKX9M4K4","4","string_cronbach","locations_cronbach.start","36764"
"UKX9M4K4","5","string_cronbach","locations_cronbach.start","38077"
"UKX9M4K4","6","string_cronbach","locations_cronbach.start","40005"
"UKX9M4K4","1","string_cronbach","locations_cronbach.end","32172"
"UKX9M4K4","2","string_cronbach","locations_cronbach.end","35377"
"UKX9M4K4","3","string_cronbach","locations_cronbach.end","35687"
"UKX9M4K4","4","string_cronbach","locations_cronbach.end","36779"
"UKX9M4K4","5","string_cronbach","locations_cronbach.end","38092"
"UKX9M4K4","6","string_cronbach","locations_cronbach.end","40020"
"UKX9M4K4","1","string_cronbach","post_cronbach","a coefficient of .92. these contextual cues are pre"
"UKX9M4K4","2","string_cronbach","post_cronbach","a coefficient of .63, whereas noun and ilarity acro"
"UKX9M4K4","3","string_cronbach","post_cronbach","a coefficient of .74, indicat- split-half reliabili"
"UKX9M4K4","4","string_cronbach","post_cronbach","a coefficient of .93, indicating excellent rater re"
"UKX9M4K4","5","string_cronbach","post_cronbach","a coefficient of .72, representing causes preceding"
"UKX9M4K4","6","string_cronbach","post_cronbach","a coefficient of .84, indicating highly accept- Cau"
