"doi","exemplar","type","key","value"
"U7DANGUQ","1","length","total_length","40648"
"U7DANGUQ","1","string_cronbach","locations_cronbach.start","9673"
"U7DANGUQ","2","string_cronbach","locations_cronbach.start","15173"
"U7DANGUQ","3","string_cronbach","locations_cronbach.start","15775"
"U7DANGUQ","4","string_cronbach","locations_cronbach.start","16811"
"U7DANGUQ","1","string_cronbach","locations_cronbach.end","9684"
"U7DANGUQ","2","string_cronbach","locations_cronbach.end","15184"
"U7DANGUQ","3","string_cronbach","locations_cronbach.end","15786"
"U7DANGUQ","4","string_cronbach","locations_cronbach.end","16822"
"U7DANGUQ","1","string_cronbach","post_cronbach","α ¼.86). stress perceive life events and internal s"
"U7DANGUQ","2","string_cronbach","post_cronbach","α ¼.91). fect subscale (Watson et al., 1988); PSS ("
"U7DANGUQ","3","string_cronbach","post_cronbach","α ¼ .63). study procedures and treatment of human s"
"U7DANGUQ","4","string_cronbach","post_cronbach","α ¼.90). tions among study variables were examined."
