"doi","exemplar","type","key","value"
"ENTG427U","1","length","total_length","43386"
"ENTG427U","1","string_cronbach","locations_cronbach.start","9842"
"ENTG427U","2","string_cronbach","locations_cronbach.start","10720"
"ENTG427U","3","string_cronbach","locations_cronbach.start","10959"
"ENTG427U","4","string_cronbach","locations_cronbach.start","13047"
"ENTG427U","5","string_cronbach","locations_cronbach.start","14652"
"ENTG427U","6","string_cronbach","locations_cronbach.start","14755"
"ENTG427U","1","string_cronbach","locations_cronbach.end","9857"
"ENTG427U","2","string_cronbach","locations_cronbach.end","10735"
"ENTG427U","3","string_cronbach","locations_cronbach.end","10974"
"ENTG427U","4","string_cronbach","locations_cronbach.end","13062"
"ENTG427U","5","string_cronbach","locations_cronbach.end","14667"
"ENTG427U","6","string_cronbach","locations_cronbach.end","14770"
"ENTG427U","1","string_cronbach","post_cronbach","a ¼.94) (OCCWG, 2005). Within the domain of contami"
"ENTG427U","2","string_cronbach","post_cronbach","a's¼.82–.90), Control” in response to disgusting st"
"ENTG427U","3","string_cronbach","post_cronbach","a ¼ .90–.95) (Henry & Crawford, research not only s"
"ENTG427U","4","string_cronbach","post_cronbach","a's ranging from .67 to .84. Finally, it has demon-"
"ENTG427U","5","string_cronbach","post_cronbach","a ¼.81) to ensure an accuracy rate of 80% and a res"
"ENTG427U","6","string_cronbach","post_cronbach","a ¼.79). than or equal to 2000 ms. The participants"
