"doi","exemplar","type","key","value"
"76RGUE6L","1","length","total_length","194447"
"76RGUE6L","1","string_cronbach","locations_cronbach.start","58038"
"76RGUE6L","2","string_cronbach","locations_cronbach.start","58367"
"76RGUE6L","3","string_cronbach","locations_cronbach.start","58495"
"76RGUE6L","4","string_cronbach","locations_cronbach.start","58662"
"76RGUE6L","5","string_cronbach","locations_cronbach.start","58809"
"76RGUE6L","6","string_cronbach","locations_cronbach.start","59891"
"76RGUE6L","7","string_cronbach","locations_cronbach.start","60834"
"76RGUE6L","8","string_cronbach","locations_cronbach.start","61061"
"76RGUE6L","9","string_cronbach","locations_cronbach.start","61655"
"76RGUE6L","10","string_cronbach","locations_cronbach.start","64678"
"76RGUE6L","11","string_cronbach","locations_cronbach.start","65048"
"76RGUE6L","12","string_cronbach","locations_cronbach.start","65201"
"76RGUE6L","13","string_cronbach","locations_cronbach.start","65398"
"76RGUE6L","14","string_cronbach","locations_cronbach.start","67471"
"76RGUE6L","15","string_cronbach","locations_cronbach.start","67720"
"76RGUE6L","16","string_cronbach","locations_cronbach.start","69249"
"76RGUE6L","17","string_cronbach","locations_cronbach.start","102369"
"76RGUE6L","18","string_cronbach","locations_cronbach.start","103318"
"76RGUE6L","1","string_cronbach","locations_cronbach.end","58053"
"76RGUE6L","2","string_cronbach","locations_cronbach.end","58382"
"76RGUE6L","3","string_cronbach","locations_cronbach.end","58510"
"76RGUE6L","4","string_cronbach","locations_cronbach.end","58677"
"76RGUE6L","5","string_cronbach","locations_cronbach.end","58824"
"76RGUE6L","6","string_cronbach","locations_cronbach.end","59906"
"76RGUE6L","7","string_cronbach","locations_cronbach.end","60849"
"76RGUE6L","8","string_cronbach","locations_cronbach.end","61076"
"76RGUE6L","9","string_cronbach","locations_cronbach.end","61670"
"76RGUE6L","10","string_cronbach","locations_cronbach.end","64693"
"76RGUE6L","11","string_cronbach","locations_cronbach.end","65063"
"76RGUE6L","12","string_cronbach","locations_cronbach.end","65216"
"76RGUE6L","13","string_cronbach","locations_cronbach.end","65413"
"76RGUE6L","14","string_cronbach","locations_cronbach.end","67486"
"76RGUE6L","15","string_cronbach","locations_cronbach.end","67735"
"76RGUE6L","16","string_cronbach","locations_cronbach.end","69264"
"76RGUE6L","17","string_cronbach","locations_cronbach.end","102384"
"76RGUE6L","18","string_cronbach","locations_cronbach.end","103333"
"76RGUE6L","1","string_cronbach","post_cronbach","as ranging from .86 to .90 for the PA and .84 to .8"
"76RGUE6L","2","string_cronbach","post_cronbach","as of .87 and .89 for the PA and NA, respectively; "
"76RGUE6L","3","string_cronbach","post_cronbach","as of .75 and .81 for shortened five- item versions"
"76RGUE6L","4","string_cronbach","post_cronbach","as of .78 and .81 for the PA and NA, respectively; "
"76RGUE6L","5","string_cronbach","post_cronbach","as of .86 and .83 for the PA and NA, respectively; "
"76RGUE6L","6","string_cronbach","post_cronbach","as of .87 for the PA subscale and .85 for the NA su"
"76RGUE6L","7","string_cronbach","post_cronbach","as of .86 for the SE subscale, .89 for the LE subsc"
"76RGUE6L","8","string_cronbach","post_cronbach","a of .87 for the total scale; Daaleman et al., 2004"
"76RGUE6L","9","string_cronbach","post_cronbach","as of .91 and .92 for the SE and LS subscales, resp"
"76RGUE6L","10","string_cronbach","post_cronbach","as of .86 (obstetrics- gynecology clinic) to .89 (p"
"76RGUE6L","11","string_cronbach","post_cronbach","a of .83; Lamers et al., 2008). In addition to bein"
"76RGUE6L","12","string_cronbach","post_cronbach","a of .89) for detecting subthreshold depression in "
"76RGUE6L","13","string_cronbach","post_cronbach","a of .79. 29 Physical and Mental Health The Short-F"
"76RGUE6L","14","string_cronbach","post_cronbach","a of .84 for the PCS and .70 for the MCS, and can b"
"76RGUE6L","15","string_cronbach","post_cronbach","as of .81 and .73, respectively. Data Analysis Resu"
"76RGUE6L","16","string_cronbach","post_cronbach","a of .70 or above; Furr & Bacharach, 2008), with th"
"76RGUE6L","17","string_cronbach","post_cronbach","a of .70 or above) set forth by Furr and Bacharach "
"76RGUE6L","18","string_cronbach","post_cronbach","a of .70. Results from the current study were also "
