"doi","exemplar","type","key","value"
"TW57C7TK","1","length","total_length","59577"
"TW57C7TK","1","string_cronbach","locations_cronbach.start","24294"
"TW57C7TK","2","string_cronbach","locations_cronbach.start","28999"
"TW57C7TK","3","string_cronbach","locations_cronbach.start","29028"
"TW57C7TK","4","string_cronbach","locations_cronbach.start","29156"
"TW57C7TK","1","string_cronbach","locations_cronbach.end","24309"
"TW57C7TK","2","string_cronbach","locations_cronbach.end","29014"
"TW57C7TK","3","string_cronbach","locations_cronbach.end","29043"
"TW57C7TK","4","string_cronbach","locations_cronbach.end","29171"
"TW57C7TK","1","string_cronbach","post_cronbach","as, where (r = −0.50). α > 0.70 were considered acc"
"TW57C7TK","2","string_cronbach","post_cronbach","a and ordinal Cronbach's alpha if item deleted for "
"TW57C7TK","3","string_cronbach","post_cronbach","a if item deleted for Valuing Questionnaire (VQ) an"
"TW57C7TK","4","string_cronbach","post_cronbach","a VQ-Progress 0.86 3. worked toward my goals even i"
