"doi","exemplar","type","key","value"
"DJZM85K4","1","length","total_length","40394"
"DJZM85K4","1","string_cronbach","locations_cronbach.start","12268"
"DJZM85K4","2","string_cronbach","locations_cronbach.start","15143"
"DJZM85K4","3","string_cronbach","locations_cronbach.start","16389"
"DJZM85K4","1","string_cronbach","locations_cronbach.end","12283"
"DJZM85K4","2","string_cronbach","locations_cronbach.end","15158"
"DJZM85K4","3","string_cronbach","locations_cronbach.end","16404"
"DJZM85K4","1","string_cronbach","post_cronbach","a whether this episode was a suicide attempt. On ad"
"DJZM85K4","2","string_cronbach","post_cronbach","a for the present sample was very good (# "" .93). t"
"DJZM85K4","3","string_cronbach","post_cronbach","a for determine suicidal intent for three of the pa"
