"doi","exemplar","type","key","value"
"NTRIAH56","1","length","total_length","35469"
"NTRIAH56","1","string_cronbach","locations_cronbach.start","12901"
"NTRIAH56","2","string_cronbach","locations_cronbach.start","13441"
"NTRIAH56","3","string_cronbach","locations_cronbach.start","13875"
"NTRIAH56","4","string_cronbach","locations_cronbach.start","14463"
"NTRIAH56","5","string_cronbach","locations_cronbach.start","15371"
"NTRIAH56","1","string_cronbach","locations_cronbach.end","12912"
"NTRIAH56","2","string_cronbach","locations_cronbach.end","13452"
"NTRIAH56","3","string_cronbach","locations_cronbach.end","13886"
"NTRIAH56","4","string_cronbach","locations_cronbach.end","14474"
"NTRIAH56","5","string_cronbach","locations_cronbach.end","15382"
"NTRIAH56","1","string_cronbach","post_cronbach","α in the current sample was .95. Sex 20 4 19 2 .65,"
"NTRIAH56","2","string_cronbach","post_cronbach","α in the current sample was .92. Separated / Divorc"
"NTRIAH56","3","string_cronbach","post_cronbach","α in the current sample Mixed 3 0 was .82. Unspeciﬁ"
"NTRIAH56","4","string_cronbach","post_cronbach","α in the current sample was .92 for IBS AAQ Total 5"
"NTRIAH56","5","string_cronbach","post_cronbach","α in the current sample was .90. (MAR), meaning tha"
