"doi","exemplar","type","key","value"
"UAEQEQAD","1","length","total_length","61427"
"UAEQEQAD","1","string_cronbach","locations_cronbach.start","17535"
"UAEQEQAD","2","string_cronbach","locations_cronbach.start","17714"
"UAEQEQAD","3","string_cronbach","locations_cronbach.start","19753"
"UAEQEQAD","1","string_cronbach","locations_cronbach.end","17550"
"UAEQEQAD","2","string_cronbach","locations_cronbach.end","17729"
"UAEQEQAD","3","string_cronbach","locations_cronbach.end","19764"
"UAEQEQAD","1","string_cronbach","post_cronbach","a’s = .82–.90), good convergent strategy.”] and dis"
"UAEQEQAD","2","string_cronbach","post_cronbach","a = .90–.95; Henry & Crawford, 2005). been asked to"
"UAEQEQAD","3","string_cronbach","post_cronbach","al- Participants were required to respond in a mann"
