"doi","exemplar","type","key","value"
"VTSCJTNH","1","length","total_length","39341"
"VTSCJTNH","1","string_cronbach","locations_cronbach.start","15224"
"VTSCJTNH","2","string_cronbach","locations_cronbach.start","16256"
"VTSCJTNH","3","string_cronbach","locations_cronbach.start","17811"
"VTSCJTNH","1","string_cronbach","locations_cronbach.end","15239"
"VTSCJTNH","2","string_cronbach","locations_cronbach.end","16271"
"VTSCJTNH","3","string_cronbach","locations_cronbach.end","17826"
"VTSCJTNH","1","string_cronbach","post_cronbach","a was resulted in the presentation of a red “X”, wh"
"VTSCJTNH","2","string_cronbach","post_cronbach","a was .87 (overweight target3; 95% CI=.8–.91) and ."
"VTSCJTNH","3","string_cronbach","post_cronbach","a. Copyright © 2011 John Wiley & Sons, Ltd. Eur. J."
