"doi","exemplar","type","key","value"
"92AKT7YH","1","length","total_length","56196"
"92AKT7YH","1","string_cronbach","locations_cronbach.start","5260"
"92AKT7YH","2","string_cronbach","locations_cronbach.start","16118"
"92AKT7YH","3","string_cronbach","locations_cronbach.start","38822"
"92AKT7YH","4","string_cronbach","locations_cronbach.start","40077"
"92AKT7YH","1","string_cronbach","locations_cronbach.end","5275"
"92AKT7YH","2","string_cronbach","locations_cronbach.end","16133"
"92AKT7YH","3","string_cronbach","locations_cronbach.end","38837"
"92AKT7YH","4","string_cronbach","locations_cronbach.end","40092"
"92AKT7YH","1","string_cronbach","post_cronbach","a, create or adapt scales without providing or upda"
"92AKT7YH","2","string_cronbach","post_cronbach","a values and their associated 95% confidence interv"
"92AKT7YH","3","string_cronbach","post_cronbach","a exceeding 0.70; Nunally, 1978). However, the cont"
"92AKT7YH","4","string_cronbach","post_cronbach","a due to low 24 MEASUREMENT IN LARGE-SCALE REPLICAT"
