"doi","exemplar","type","key","value"
"NELNQ28W","1","length","total_length","69016"
"NELNQ28W","1","string_cronbach","locations_cronbach.start","17034"
"NELNQ28W","2","string_cronbach","locations_cronbach.start","19905"
"NELNQ28W","3","string_cronbach","locations_cronbach.start","21250"
"NELNQ28W","1","string_cronbach","locations_cronbach.end","17045"
"NELNQ28W","2","string_cronbach","locations_cronbach.end","19916"
"NELNQ28W","3","string_cronbach","locations_cronbach.end","21261"
"NELNQ28W","1","string_cronbach","post_cronbach","α = .97). cific IRAP effects and the self-report me"
"NELNQ28W","2","string_cronbach","post_cronbach","αs in the pres- and eight target stimuli were prese"
"NELNQ28W","3","string_cronbach","post_cronbach","αs were accept- key for the response option on the "
