"doi","exemplar","type","key","value"
"GBLNK272","1","length","total_length","51463"
"GBLNK272","1","string_cronbach","locations_cronbach.start","17105"
"GBLNK272","2","string_cronbach","locations_cronbach.start","17438"
"GBLNK272","3","string_cronbach","locations_cronbach.start","18029"
"GBLNK272","1","string_cronbach","locations_cronbach.end","17120"
"GBLNK272","2","string_cronbach","locations_cronbach.end","17453"
"GBLNK272","3","string_cronbach","locations_cronbach.end","18044"
"GBLNK272","1","string_cronbach","post_cronbach","a for this study was .87. Cognitive Fusion Question"
"GBLNK272","2","string_cronbach","post_cronbach","a for this study was .90. http://www. ijpsy. com © "
"GBLNK272","3","string_cronbach","post_cronbach","a for this study was .92. Self-reports of pain duri"
