"doi","exemplar","type","key","value"
"SQQRI6AY","1","length","total_length","60951"
"SQQRI6AY","1","string_cronbach","locations_cronbach.start","22840"
"SQQRI6AY","2","string_cronbach","locations_cronbach.start","23228"
"SQQRI6AY","3","string_cronbach","locations_cronbach.start","26942"
"SQQRI6AY","4","string_cronbach","locations_cronbach.start","45356"
"SQQRI6AY","5","string_cronbach","locations_cronbach.start","47926"
"SQQRI6AY","1","string_cronbach","locations_cronbach.end","22855"
"SQQRI6AY","2","string_cronbach","locations_cronbach.end","23243"
"SQQRI6AY","3","string_cronbach","locations_cronbach.end","26957"
"SQQRI6AY","4","string_cronbach","locations_cronbach.end","45371"
"SQQRI6AY","5","string_cronbach","locations_cronbach.end","47941"
"SQQRI6AY","1","string_cronbach","post_cronbach","a) for from the different samples to complete the s"
"SQQRI6AY","2","string_cronbach","post_cronbach","a = 0.898, 0.901 respectively). (11 min), ProA (14 "
"SQQRI6AY","3","string_cronbach","post_cronbach","a for the RSES (3a) and NFC (3b) between the platfo"
"SQQRI6AY","4","string_cronbach","post_cronbach","a = 0.89 vs. tions similar to Study 1. We also incl"
"SQQRI6AY","5","string_cronbach","post_cronbach","a for the CFC scale as a function of platforms and "
