"doi","exemplar","type","key","value"
"QBRR6JJA","1","length","total_length","47573"
"QBRR6JJA","1","string_cronbach","locations_cronbach.start","12922"
"QBRR6JJA","2","string_cronbach","locations_cronbach.start","15966"
"QBRR6JJA","3","string_cronbach","locations_cronbach.start","16176"
"QBRR6JJA","4","string_cronbach","locations_cronbach.start","17133"
"QBRR6JJA","5","string_cronbach","locations_cronbach.start","18935"
"QBRR6JJA","1","string_cronbach","locations_cronbach.end","12933"
"QBRR6JJA","2","string_cronbach","locations_cronbach.end","15977"
"QBRR6JJA","3","string_cronbach","locations_cronbach.end","16187"
"QBRR6JJA","4","string_cronbach","locations_cronbach.end","17144"
"QBRR6JJA","5","string_cronbach","locations_cronbach.end","18946"
"QBRR6JJA","1","string_cronbach","post_cronbach","α = 0.79–0.90) were good in relevant national and i"
"QBRR6JJA","2","string_cronbach","post_cronbach","α ≥ screen for risk of future suicide attempt. The "
"QBRR6JJA","3","string_cronbach","post_cronbach","α = 0.92 (s.e. = 0.01; 95% CI 0.91–0.94). ing for d"
"QBRR6JJA","4","string_cronbach","post_cronbach","α = 0.92 (s.e. = 0.001; Analyses were conducted wit"
"QBRR6JJA","5","string_cronbach","post_cronbach","α = 0.87; s.e. = 0.001; 95% CI the entire 12-month "
