"doi","exemplar","type","key","value"
"EHPXSK3Z","1","length","total_length","55554"
"EHPXSK3Z","1","string_cronbach","locations_cronbach.start","20374"
"EHPXSK3Z","2","string_cronbach","locations_cronbach.start","22045"
"EHPXSK3Z","3","string_cronbach","locations_cronbach.start","23409"
"EHPXSK3Z","1","string_cronbach","locations_cronbach.end","20389"
"EHPXSK3Z","2","string_cronbach","locations_cronbach.end","22060"
"EHPXSK3Z","3","string_cronbach","locations_cronbach.end","23424"
"EHPXSK3Z","1","string_cronbach","post_cronbach","a coeﬃcient for the RA scale was .87. administered "
"EHPXSK3Z","2","string_cronbach","post_cronbach","a coeﬃcient for the Internalizing Problems * p < .0"
"EHPXSK3Z","3","string_cronbach","post_cronbach","a coeﬃcient was .83. any of the questionnaires (AFQ"
