"doi","exemplar","type","key","value"
"2TM8NZZC","1","length","total_length","72540"
"2TM8NZZC","1","string_cronbach","locations_cronbach.start","24580"
"2TM8NZZC","2","string_cronbach","locations_cronbach.start","29443"
"2TM8NZZC","3","string_cronbach","locations_cronbach.start","29683"
"2TM8NZZC","1","string_cronbach","locations_cronbach.end","24591"
"2TM8NZZC","2","string_cronbach","locations_cronbach.end","29454"
"2TM8NZZC","3","string_cronbach","locations_cronbach.end","29694"
"2TM8NZZC","1","string_cronbach","post_cronbach","a ¼ 0.93). Downloaded by [University of Southern Qu"
"2TM8NZZC","2","string_cronbach","post_cronbach","a for the Capitalism questions was 0.95 and for the"
"2TM8NZZC","3","string_cronbach","post_cronbach","a¼ 0.96). SDSs have been shown to be the best metho"
