"doi","exemplar","type","key","value"
"34P44S9D","1","length","total_length","82381"
"34P44S9D","1","string_cronbach","locations_cronbach.start","6015"
"34P44S9D","2","string_cronbach","locations_cronbach.start","13129"
"34P44S9D","3","string_cronbach","locations_cronbach.start","13159"
"34P44S9D","4","string_cronbach","locations_cronbach.start","15072"
"34P44S9D","5","string_cronbach","locations_cronbach.start","22307"
"34P44S9D","6","string_cronbach","locations_cronbach.start","22714"
"34P44S9D","7","string_cronbach","locations_cronbach.start","33472"
"34P44S9D","8","string_cronbach","locations_cronbach.start","34178"
"34P44S9D","9","string_cronbach","locations_cronbach.start","47347"
"34P44S9D","10","string_cronbach","locations_cronbach.start","64381"
"34P44S9D","1","string_cronbach","locations_cronbach.end","6024"
"34P44S9D","2","string_cronbach","locations_cronbach.end","13140"
"34P44S9D","3","string_cronbach","locations_cronbach.end","13170"
"34P44S9D","4","string_cronbach","locations_cronbach.end","15081"
"34P44S9D","5","string_cronbach","locations_cronbach.end","22318"
"34P44S9D","6","string_cronbach","locations_cronbach.end","22725"
"34P44S9D","7","string_cronbach","locations_cronbach.end","33483"
"34P44S9D","8","string_cronbach","locations_cronbach.end","34189"
"34P44S9D","9","string_cronbach","locations_cronbach.end","47356"
"34P44S9D","10","string_cronbach","locations_cronbach.end","64392"
"34P44S9D","1","string_cronbach","post_cronbach","and Gleser (1957), a measure is incrementally valid"
"34P44S9D","2","string_cronbach","post_cronbach","α = 0.95/0.95/0.94 Cronbach's α = 0.83/0.84/0.82 (e"
"34P44S9D","3","string_cronbach","post_cronbach","α = 0.83/0.84/0.82 (experiment one/two/three) (expe"
"34P44S9D","4","string_cronbach","post_cronbach","α = 0.89) on a scale from 1 (strongly disagree) to "
"34P44S9D","5","string_cronbach","post_cronbach","α p b 0.001). After correcting for attenuation (Mur"
"34P44S9D","6","string_cronbach","post_cronbach","α = 0.83; R2 = 12% explained): confront partner 2.2"
"34P44S9D","7","string_cronbach","post_cronbach","α = 0.95; R2 = 60%) contained: angry (0.87), hurt m"
"34P44S9D","8","string_cronbach","post_cronbach","α = 0.86). We attempted to regress internal reactio"
"34P44S9D","9","string_cronbach","post_cronbach","α = 0.94; R2 = 60%) contained: angry (0.82), hurt ("
"34P44S9D","10","string_cronbach","post_cronbach","α (0.90) than did the covariates (0.83), which by t"
