"doi","exemplar","type","key","value"
"GATBZKZ2","1","length","total_length","59907"
"GATBZKZ2","1","string_cronbach","locations_cronbach.start","19356"
"GATBZKZ2","2","string_cronbach","locations_cronbach.start","20657"
"GATBZKZ2","3","string_cronbach","locations_cronbach.start","22345"
"GATBZKZ2","1","string_cronbach","locations_cronbach.end","19371"
"GATBZKZ2","2","string_cronbach","locations_cronbach.end","20672"
"GATBZKZ2","3","string_cronbach","locations_cronbach.end","22360"
"GATBZKZ2","1","string_cronbach","post_cronbach","a was .93 Behavior (19 items; e.g., “I physically a"
"GATBZKZ2","2","string_cronbach","post_cronbach","as were .79 for the scale Aggressive Behav- adolesc"
"GATBZKZ2","3","string_cronbach","post_cronbach","as were satisfactory to high within this ado- cribe"
