"doi","exemplar","type","key","value"
"EDZG27D8","1","length","total_length","52878"
"EDZG27D8","1","string_cronbach","locations_cronbach.start","14010"
"EDZG27D8","2","string_cronbach","locations_cronbach.start","18984"
"EDZG27D8","3","string_cronbach","locations_cronbach.start","19155"
"EDZG27D8","1","string_cronbach","locations_cronbach.end","14025"
"EDZG27D8","2","string_cronbach","locations_cronbach.end","18999"
"EDZG27D8","3","string_cronbach","locations_cronbach.end","19170"
"EDZG27D8","1","string_cronbach","post_cronbach","a was 0.88 for the valued living subscale and 0.88 "
"EDZG27D8","2","string_cronbach","post_cronbach","a = 0.96; Pinninti, Steer, Rissmiller, Nelson, & Be"
"EDZG27D8","3","string_cronbach","post_cronbach","a was 0.95 for the BSS. for each variable (Tabachni"
