"doi","exemplar","type","key","value"
"LNM6FQLQ","1","length","total_length","116827"
"LNM6FQLQ","1","string_cronbach","locations_cronbach.start","31642"
"LNM6FQLQ","2","string_cronbach","locations_cronbach.start","35378"
"LNM6FQLQ","3","string_cronbach","locations_cronbach.start","113921"
"LNM6FQLQ","1","string_cronbach","locations_cronbach.end","31657"
"LNM6FQLQ","2","string_cronbach","locations_cronbach.end","35393"
"LNM6FQLQ","3","string_cronbach","locations_cronbach.end","113936"
"LNM6FQLQ","1","string_cronbach","post_cronbach","a of 0.82 55 and 0.85 97. According to the latest C"
"LNM6FQLQ","2","string_cronbach","post_cronbach","a. This systematic review clearly showed that the N"
"LNM6FQLQ","3","string_cronbach","post_cronbach","a ≥ 0.70 and ≤ 0.95 − Criteria for ‘+’ not met ? No"
